Year,State_FIPS,State_Name,County_FIPS,County_Name,BA_Number,BA_Code
2019,47000,Tennessee,47025,Claiborne County,11249.0,LGEE
2019,51000,Virginia,51051,Dickenson County,11249.0,LGEE
2019,51000,Virginia,51105,Lee County,11249.0,LGEE
2019,51000,Virginia,51167,Russell County,11249.0,LGEE
2019,51000,Virginia,51169,Scott County,11249.0,LGEE
2019,51000,Virginia,51195,Wise County,11249.0,LGEE
2019,51000,Virginia,51720,Norton City,11249.0,LGEE
2019,16000,Idaho,16033,Clark County,12825.0,NWMT
2019,30000,Montana,30001,Beaverhead County,12825.0,NWMT
2019,30000,Montana,30003,Big Horn County,12825.0,NWMT
2019,30000,Montana,30005,Blaine County,12825.0,NWMT
2019,30000,Montana,30007,Broadwater County,12825.0,NWMT
2019,30000,Montana,30009,Carbon County,12825.0,NWMT
2019,30000,Montana,30011,Carter County,12825.0,NWMT
2019,30000,Montana,30013,Cascade County,12825.0,NWMT
2019,30000,Montana,30015,Chouteau County,12825.0,NWMT
2019,30000,Montana,30017,Custer County,12825.0,NWMT
2019,30000,Montana,30021,Dawson County,12825.0,NWMT
2019,30000,Montana,30023,Deer Lodge County,12825.0,NWMT
2019,30000,Montana,30025,Fallon County,12825.0,NWMT
2019,30000,Montana,30027,Fergus County,12825.0,NWMT
2019,30000,Montana,30029,Flathead County,12825.0,NWMT
2019,30000,Montana,30031,Gallatin County,12825.0,NWMT
2019,30000,Montana,30035,Glacier County,12825.0,NWMT
2019,30000,Montana,30037,Golden Valley County,12825.0,NWMT
2019,30000,Montana,30039,Granite County,12825.0,NWMT
2019,30000,Montana,30041,Hill County,12825.0,NWMT
2019,30000,Montana,30043,Jefferson County,12825.0,NWMT
2019,30000,Montana,30045,Judith Basin County,12825.0,NWMT
2019,30000,Montana,30047,Lake County,12825.0,NWMT
2019,30000,Montana,30049,Lewis and Clark County,12825.0,NWMT
2019,30000,Montana,30051,Liberty County,12825.0,NWMT
2019,30000,Montana,30057,Madison County,12825.0,NWMT
2019,30000,Montana,30059,Meagher County,12825.0,NWMT
2019,30000,Montana,30061,Mineral County,12825.0,NWMT
2019,30000,Montana,30063,Missoula County,12825.0,NWMT
2019,30000,Montana,30065,Musselshell County,12825.0,NWMT
2019,30000,Montana,30067,Park County,12825.0,NWMT
2019,30000,Montana,30071,Phillips County,12825.0,NWMT
2019,30000,Montana,30073,Pondera County,12825.0,NWMT
2019,30000,Montana,30075,Powder River County,12825.0,NWMT
2019,30000,Montana,30077,Powell County,12825.0,NWMT
2019,30000,Montana,30079,Prairie County,12825.0,NWMT
2019,30000,Montana,30081,Ravalli County,12825.0,NWMT
2019,30000,Montana,30087,Rosebud County,12825.0,NWMT
2019,30000,Montana,30089,Sanders County,12825.0,NWMT
2019,30000,Montana,30093,Silver Bow County,12825.0,NWMT
2019,30000,Montana,30095,Stillwater County,12825.0,NWMT
2019,30000,Montana,30097,Sweet Grass County,12825.0,NWMT
2019,30000,Montana,30099,Teton County,12825.0,NWMT
2019,30000,Montana,30101,Toole County,12825.0,NWMT
2019,30000,Montana,30105,Valley County,12825.0,NWMT
2019,30000,Montana,30107,Wheatland County,12825.0,NWMT
2019,30000,Montana,30111,Yellowstone County,12825.0,NWMT
2019,56000,Wyoming,56029,Park County,12825.0,NWMT
2019,56000,Wyoming,56039,Teton County,12825.0,NWMT
2019,6000,California,6027,Inyo County,13407.0,NEVP
2019,6000,California,6051,Mono County,13407.0,NEVP
2019,6000,California,6057,Nevada County,13407.0,NEVP
2019,6000,California,6061,Placer County,13407.0,NEVP
2019,32000,Nevada,32001,Churchill County,13407.0,NEVP
2019,32000,Nevada,32003,Clark County,13407.0,NEVP
2019,32000,Nevada,32005,Douglas County,13407.0,NEVP
2019,32000,Nevada,32007,Elko County,13407.0,NEVP
2019,32000,Nevada,32009,Esmeralda County,13407.0,NEVP
2019,32000,Nevada,32011,Eureka County,13407.0,NEVP
2019,32000,Nevada,32013,Humboldt County,13407.0,NEVP
2019,32000,Nevada,32015,Lander County,13407.0,NEVP
2019,32000,Nevada,32017,Lincoln County,13407.0,NEVP
2019,32000,Nevada,32019,Lyon County,13407.0,NEVP
2019,32000,Nevada,32021,Mineral County,13407.0,NEVP
2019,32000,Nevada,32023,Nye County,13407.0,NEVP
2019,32000,Nevada,32027,Pershing County,13407.0,NEVP
2019,32000,Nevada,32029,Storey County,13407.0,NEVP
2019,32000,Nevada,32031,Washoe County,13407.0,NEVP
2019,32000,Nevada,32033,White Pine County,13407.0,NEVP
2019,32000,Nevada,32510,Carson City,13407.0,NEVP
2019,49000,Utah,49023,Juab County,13407.0,NEVP
2019,49000,Utah,49027,Millard County,13407.0,NEVP
2019,49000,Utah,49045,Tooele County,13407.0,NEVP
2019,9000,Connecticut,9001,Fairfield County,13434.0,ISNE
2019,9000,Connecticut,9003,Hartford County,13434.0,ISNE
2019,9000,Connecticut,9005,Litchfield County,13434.0,ISNE
2019,9000,Connecticut,9007,Middlesex County,13434.0,ISNE
2019,9000,Connecticut,9009,New Haven County,13434.0,ISNE
2019,9000,Connecticut,9011,New London County,13434.0,ISNE
2019,9000,Connecticut,9013,Tolland County,13434.0,ISNE
2019,9000,Connecticut,9015,Windham County,13434.0,ISNE
2019,23000,Maine,23001,Androscoggin County,13434.0,ISNE
2019,23000,Maine,23003,Aroostook County,13434.0,ISNE
2019,23000,Maine,23005,Cumberland County,13434.0,ISNE
2019,23000,Maine,23007,Franklin County,13434.0,ISNE
2019,23000,Maine,23009,Hancock County,13434.0,ISNE
2019,23000,Maine,23011,Kennebec County,13434.0,ISNE
2019,23000,Maine,23013,Knox County,13434.0,ISNE
2019,23000,Maine,23015,Lincoln County,13434.0,ISNE
2019,23000,Maine,23017,Oxford County,13434.0,ISNE
2019,23000,Maine,23019,Penobscot County,13434.0,ISNE
2019,23000,Maine,23021,Piscataquis County,13434.0,ISNE
2019,23000,Maine,23023,Sagadahoc County,13434.0,ISNE
2019,23000,Maine,23025,Somerset County,13434.0,ISNE
2019,23000,Maine,23027,Waldo County,13434.0,ISNE
2019,23000,Maine,23029,Washington County,13434.0,ISNE
2019,23000,Maine,23031,York County,13434.0,ISNE
2019,25000,Massachusetts,25001,Barnstable County,13434.0,ISNE
2019,25000,Massachusetts,25003,Berkshire County,13434.0,ISNE
2019,25000,Massachusetts,25005,Bristol County,13434.0,ISNE
2019,25000,Massachusetts,25007,Dukes County,13434.0,ISNE
2019,25000,Massachusetts,25009,Essex County,13434.0,ISNE
2019,25000,Massachusetts,25011,Franklin County,13434.0,ISNE
2019,25000,Massachusetts,25013,Hampden County,13434.0,ISNE
2019,25000,Massachusetts,25015,Hampshire County,13434.0,ISNE
2019,25000,Massachusetts,25017,Middlesex County,13434.0,ISNE
2019,25000,Massachusetts,25019,Nantucket County,13434.0,ISNE
2019,25000,Massachusetts,25021,Norfolk County,13434.0,ISNE
2019,25000,Massachusetts,25023,Plymouth County,13434.0,ISNE
2019,25000,Massachusetts,25025,Suffolk County,13434.0,ISNE
2019,25000,Massachusetts,25027,Worcester County,13434.0,ISNE
2019,33000,New Hampshire,33001,Belknap County,13434.0,ISNE
2019,33000,New Hampshire,33003,Carroll County,13434.0,ISNE
2019,33000,New Hampshire,33005,Cheshire County,13434.0,ISNE
2019,33000,New Hampshire,33007,Coos County,13434.0,ISNE
2019,33000,New Hampshire,33009,Grafton County,13434.0,ISNE
2019,33000,New Hampshire,33011,Hillsborough County,13434.0,ISNE
2019,33000,New Hampshire,33013,Merrimack County,13434.0,ISNE
2019,33000,New Hampshire,33015,Rockingham County,13434.0,ISNE
2019,33000,New Hampshire,33017,Strafford County,13434.0,ISNE
2019,33000,New Hampshire,33019,Sullivan County,13434.0,ISNE
2019,36000,New York,36103,Suffolk County,13434.0,ISNE
2019,44000,Rhode Island,44001,Bristol County,13434.0,ISNE
2019,44000,Rhode Island,44003,Kent County,13434.0,ISNE
2019,44000,Rhode Island,44005,Newport County,13434.0,ISNE
2019,44000,Rhode Island,44007,Providence County,13434.0,ISNE
2019,44000,Rhode Island,44009,Washington County,13434.0,ISNE
2019,50000,Vermont,50001,Addison County,13434.0,ISNE
2019,50000,Vermont,50003,Bennington County,13434.0,ISNE
2019,50000,Vermont,50005,Caledonia County,13434.0,ISNE
2019,50000,Vermont,50007,Chittenden County,13434.0,ISNE
2019,50000,Vermont,50009,Essex County,13434.0,ISNE
2019,50000,Vermont,50011,Franklin County,13434.0,ISNE
2019,50000,Vermont,50013,Grand Isle County,13434.0,ISNE
2019,50000,Vermont,50015,Lamoille County,13434.0,ISNE
2019,50000,Vermont,50017,Orange County,13434.0,ISNE
2019,50000,Vermont,50019,Orleans County,13434.0,ISNE
2019,50000,Vermont,50021,Rutland County,13434.0,ISNE
2019,50000,Vermont,50023,Washington County,13434.0,ISNE
2019,50000,Vermont,50025,Windham County,13434.0,ISNE
2019,50000,Vermont,50027,Windsor County,13434.0,ISNE
2019,12000,Florida,12127,Volusia County,13485.0,NSB
2019,34000,New Jersey,34003,Bergen County,13501.0,NYIS
2019,34000,New Jersey,34031,Passaic County,13501.0,NYIS
2019,34000,New Jersey,34037,Sussex County,13501.0,NYIS
2019,36000,New York,36001,Albany County,13501.0,NYIS
2019,36000,New York,36003,Allegany County,13501.0,NYIS
2019,36000,New York,36005,Bronx County,13501.0,NYIS
2019,36000,New York,36007,Broome County,13501.0,NYIS
2019,36000,New York,36009,Cattaraugus County,13501.0,NYIS
2019,36000,New York,36011,Cayuga County,13501.0,NYIS
2019,36000,New York,36013,Chautauqua County,13501.0,NYIS
2019,36000,New York,36015,Chemung County,13501.0,NYIS
2019,36000,New York,36017,Chenango County,13501.0,NYIS
2019,36000,New York,36019,Clinton County,13501.0,NYIS
2019,36000,New York,36021,Columbia County,13501.0,NYIS
2019,36000,New York,36023,Cortland County,13501.0,NYIS
2019,36000,New York,36025,Delaware County,13501.0,NYIS
2019,36000,New York,36027,Dutchess County,13501.0,NYIS
2019,36000,New York,36029,Erie County,13501.0,NYIS
2019,36000,New York,36031,Essex County,13501.0,NYIS
2019,36000,New York,36033,Franklin County,13501.0,NYIS
2019,36000,New York,36035,Fulton County,13501.0,NYIS
2019,36000,New York,36037,Genesee County,13501.0,NYIS
2019,36000,New York,36039,Greene County,13501.0,NYIS
2019,36000,New York,36041,Hamilton County,13501.0,NYIS
2019,36000,New York,36043,Herkimer County,13501.0,NYIS
2019,36000,New York,36045,Jefferson County,13501.0,NYIS
2019,36000,New York,36047,Kings County,13501.0,NYIS
2019,36000,New York,36049,Lewis County,13501.0,NYIS
2019,36000,New York,36051,Livingston County,13501.0,NYIS
2019,36000,New York,36053,Madison County,13501.0,NYIS
2019,36000,New York,36055,Monroe County,13501.0,NYIS
2019,36000,New York,36057,Montgomery County,13501.0,NYIS
2019,36000,New York,36059,Nassau County,13501.0,NYIS
2019,36000,New York,36061,New York County,13501.0,NYIS
2019,36000,New York,36063,Niagara County,13501.0,NYIS
2019,36000,New York,36065,Oneida County,13501.0,NYIS
2019,36000,New York,36067,Onondaga County,13501.0,NYIS
2019,36000,New York,36069,Ontario County,13501.0,NYIS
2019,36000,New York,36071,Orange County,13501.0,NYIS
2019,36000,New York,36073,Orleans County,13501.0,NYIS
2019,36000,New York,36075,Oswego County,13501.0,NYIS
2019,36000,New York,36077,Otsego County,13501.0,NYIS
2019,36000,New York,36079,Putnam County,13501.0,NYIS
2019,36000,New York,36081,Queens County,13501.0,NYIS
2019,36000,New York,36083,Rensselaer County,13501.0,NYIS
2019,36000,New York,36085,Richmond County,13501.0,NYIS
2019,36000,New York,36087,Rockland County,13501.0,NYIS
2019,36000,New York,36089,St. Lawrence County,13501.0,NYIS
2019,36000,New York,36091,Saratoga County,13501.0,NYIS
2019,36000,New York,36093,Schenectady County,13501.0,NYIS
2019,36000,New York,36095,Schoharie County,13501.0,NYIS
2019,36000,New York,36097,Schuyler County,13501.0,NYIS
2019,36000,New York,36099,Seneca County,13501.0,NYIS
2019,36000,New York,36101,Steuben County,13501.0,NYIS
2019,36000,New York,36103,Suffolk County,13501.0,NYIS
2019,36000,New York,36105,Sullivan County,13501.0,NYIS
2019,36000,New York,36107,Tioga County,13501.0,NYIS
2019,36000,New York,36109,Tompkins County,13501.0,NYIS
2019,36000,New York,36111,Ulster County,13501.0,NYIS
2019,36000,New York,36113,Warren County,13501.0,NYIS
2019,36000,New York,36115,Washington County,13501.0,NYIS
2019,36000,New York,36117,Wayne County,13501.0,NYIS
2019,36000,New York,36119,Westchester County,13501.0,NYIS
2019,36000,New York,36121,Wyoming County,13501.0,NYIS
2019,36000,New York,36123,Yates County,13501.0,NYIS
2019,42000,Pennsylvania,42103,Pike County,13501.0,NYIS
2019,39000,Ohio,39131,Pike County,14015.0,OVEC
2019,6000,California,6015,Del Norte County,14378.0,PACW
2019,6000,California,6035,Lassen County,14378.0,PACW
2019,6000,California,6049,Modoc County,14378.0,PACW
2019,6000,California,6089,Shasta County,14378.0,PACW
2019,6000,California,6093,Siskiyou County,14378.0,PACW
2019,32000,Nevada,32031,Washoe County,14378.0,PACW
2019,41000,Oregon,41003,Benton County,14378.0,PACW
2019,41000,Oregon,41007,Clatsop County,14378.0,PACW
2019,41000,Oregon,41011,Coos County,14378.0,PACW
2019,41000,Oregon,41013,Crook County,14378.0,PACW
2019,41000,Oregon,41017,Deschutes County,14378.0,PACW
2019,41000,Oregon,41019,Douglas County,14378.0,PACW
2019,41000,Oregon,41021,Gilliam County,14378.0,PACW
2019,41000,Oregon,41027,Hood River County,14378.0,PACW
2019,41000,Oregon,41029,Jackson County,14378.0,PACW
2019,41000,Oregon,41031,Jefferson County,14378.0,PACW
2019,41000,Oregon,41033,Josephine County,14378.0,PACW
2019,41000,Oregon,41035,Klamath County,14378.0,PACW
2019,41000,Oregon,41037,Lake County,14378.0,PACW
2019,41000,Oregon,41039,Lane County,14378.0,PACW
2019,41000,Oregon,41041,Lincoln County,14378.0,PACW
2019,41000,Oregon,41043,Linn County,14378.0,PACW
2019,41000,Oregon,41047,Marion County,14378.0,PACW
2019,41000,Oregon,41049,Morrow County,14378.0,PACW
2019,41000,Oregon,41051,Multnomah County,14378.0,PACW
2019,41000,Oregon,41053,Polk County,14378.0,PACW
2019,41000,Oregon,41055,Sherman County,14378.0,PACW
2019,41000,Oregon,41057,Tillamook County,14378.0,PACW
2019,41000,Oregon,41059,Umatilla County,14378.0,PACW
2019,41000,Oregon,41063,Wallowa County,14378.0,PACW
2019,41000,Oregon,41065,Wasco County,14378.0,PACW
2019,53000,Washington,53005,Benton County,14378.0,PACW
2019,53000,Washington,53013,Columbia County,14378.0,PACW
2019,53000,Washington,53015,Cowlitz County,14378.0,PACW
2019,53000,Washington,53023,Garfield County,14378.0,PACW
2019,53000,Washington,53071,Walla Walla County,14378.0,PACW
2019,53000,Washington,53077,Yakima County,14378.0,PACW
2019,4000,Arizona,4001,Apache County,14379.0,PACE
2019,4000,Arizona,4005,Coconino County,14379.0,PACE
2019,4000,Arizona,4015,Mohave County,14379.0,PACE
2019,4000,Arizona,4017,Navajo County,14379.0,PACE
2019,8000,Colorado,8103,Rio Blanco County,14379.0,PACE
2019,16000,Idaho,16005,Bannock County,14379.0,PACE
2019,16000,Idaho,16007,Bear Lake County,14379.0,PACE
2019,16000,Idaho,16011,Bingham County,14379.0,PACE
2019,16000,Idaho,16013,Blaine County,14379.0,PACE
2019,16000,Idaho,16019,Bonneville County,14379.0,PACE
2019,16000,Idaho,16023,Butte County,14379.0,PACE
2019,16000,Idaho,16029,Caribou County,14379.0,PACE
2019,16000,Idaho,16033,Clark County,14379.0,PACE
2019,16000,Idaho,16037,Custer County,14379.0,PACE
2019,16000,Idaho,16041,Franklin County,14379.0,PACE
2019,16000,Idaho,16043,Fremont County,14379.0,PACE
2019,16000,Idaho,16051,Jefferson County,14379.0,PACE
2019,16000,Idaho,16065,Madison County,14379.0,PACE
2019,16000,Idaho,16071,Oneida County,14379.0,PACE
2019,16000,Idaho,16077,Power County,14379.0,PACE
2019,16000,Idaho,16081,Teton County,14379.0,PACE
2019,35000,New Mexico,35031,McKinley County,14379.0,PACE
2019,35000,New Mexico,35045,San Juan County,14379.0,PACE
2019,49000,Utah,49001,Beaver County,14379.0,PACE
2019,49000,Utah,49003,Box Elder County,14379.0,PACE
2019,49000,Utah,49005,Cache County,14379.0,PACE
2019,49000,Utah,49007,Carbon County,14379.0,PACE
2019,49000,Utah,49011,Davis County,14379.0,PACE
2019,49000,Utah,49013,Duchesne County,14379.0,PACE
2019,49000,Utah,49015,Emery County,14379.0,PACE
2019,49000,Utah,49017,Garfield County,14379.0,PACE
2019,49000,Utah,49019,Grand County,14379.0,PACE
2019,49000,Utah,49021,Iron County,14379.0,PACE
2019,49000,Utah,49023,Juab County,14379.0,PACE
2019,49000,Utah,49027,Millard County,14379.0,PACE
2019,49000,Utah,49029,Morgan County,14379.0,PACE
2019,49000,Utah,49031,Piute County,14379.0,PACE
2019,49000,Utah,49033,Rich County,14379.0,PACE
2019,49000,Utah,49035,Salt Lake County,14379.0,PACE
2019,49000,Utah,49037,San Juan County,14379.0,PACE
2019,49000,Utah,49039,Sanpete County,14379.0,PACE
2019,49000,Utah,49041,Sevier County,14379.0,PACE
2019,49000,Utah,49043,Summit County,14379.0,PACE
2019,49000,Utah,49045,Tooele County,14379.0,PACE
2019,49000,Utah,49047,Uintah County,14379.0,PACE
2019,49000,Utah,49049,Utah County,14379.0,PACE
2019,49000,Utah,49051,Wasatch County,14379.0,PACE
2019,49000,Utah,49053,Washington County,14379.0,PACE
2019,49000,Utah,49057,Weber County,14379.0,PACE
2019,56000,Wyoming,56001,Albany County,14379.0,PACE
2019,56000,Wyoming,56003,Big Horn County,14379.0,PACE
2019,56000,Wyoming,56007,Carbon County,14379.0,PACE
2019,56000,Wyoming,56009,Converse County,14379.0,PACE
2019,56000,Wyoming,56013,Fremont County,14379.0,PACE
2019,56000,Wyoming,56017,Hot Springs County,14379.0,PACE
2019,56000,Wyoming,56019,Johnson County,14379.0,PACE
2019,56000,Wyoming,56023,Lincoln County,14379.0,PACE
2019,56000,Wyoming,56025,Natrona County,14379.0,PACE
2019,56000,Wyoming,56029,Park County,14379.0,PACE
2019,56000,Wyoming,56031,Platte County,14379.0,PACE
2019,56000,Wyoming,56035,Sublette County,14379.0,PACE
2019,56000,Wyoming,56037,Sweetwater County,14379.0,PACE
2019,56000,Wyoming,56041,Uinta County,14379.0,PACE
2019,56000,Wyoming,56043,Washakie County,14379.0,PACE
2019,12000,Florida,12009,Brevard County,14610.0,FMPP
2019,12000,Florida,12019,Clay County,14610.0,FMPP
2019,12000,Florida,12083,Marion County,14610.0,FMPP
2019,12000,Florida,12087,Monroe County,14610.0,FMPP
2019,12000,Florida,12095,Orange County,14610.0,FMPP
2019,12000,Florida,12097,Osceola County,14610.0,FMPP
2019,12000,Florida,12099,Palm Beach County,14610.0,FMPP
2019,12000,Florida,12105,Polk County,14610.0,FMPP
2019,12000,Florida,12111,St. Lucie County,14610.0,FMPP
2019,53000,Washington,53001,Adams County,14624.0,GCPD
2019,53000,Washington,53017,Douglas County,14624.0,GCPD
2019,53000,Washington,53025,Grant County,14624.0,GCPD
2019,53000,Washington,53037,Kittitas County,14624.0,GCPD
2019,53000,Washington,53043,Lincoln County,14624.0,GCPD
2019,10000,Delaware,10001,Kent County,14725.0,PJM
2019,10000,Delaware,10003,New Castle County,14725.0,PJM
2019,10000,Delaware,10005,Sussex County,14725.0,PJM
2019,11000,District of Columbia,11001,District of Columbia,14725.0,PJM
2019,17000,Illinois,17007,Boone County,14725.0,PJM
2019,17000,Illinois,17011,Bureau County,14725.0,PJM
2019,17000,Illinois,17015,Carroll County,14725.0,PJM
2019,17000,Illinois,17031,Cook County,14725.0,PJM
2019,17000,Illinois,17037,DeKalb County,14725.0,PJM
2019,17000,Illinois,17043,DuPage County,14725.0,PJM
2019,17000,Illinois,17053,Ford County,14725.0,PJM
2019,17000,Illinois,17063,Grundy County,14725.0,PJM
2019,17000,Illinois,17085,Jo Daviess County,14725.0,PJM
2019,17000,Illinois,17089,Kane County,14725.0,PJM
2019,17000,Illinois,17091,Kankakee County,14725.0,PJM
2019,17000,Illinois,17093,Kendall County,14725.0,PJM
2019,17000,Illinois,17097,Lake County,14725.0,PJM
2019,17000,Illinois,17099,LaSalle County,14725.0,PJM
2019,17000,Illinois,17103,Lee County,14725.0,PJM
2019,17000,Illinois,17105,Livingston County,14725.0,PJM
2019,17000,Illinois,17111,McHenry County,14725.0,PJM
2019,17000,Illinois,17123,Marshall County,14725.0,PJM
2019,17000,Illinois,17141,Ogle County,14725.0,PJM
2019,17000,Illinois,17177,Stephenson County,14725.0,PJM
2019,17000,Illinois,17195,Whiteside County,14725.0,PJM
2019,17000,Illinois,17197,Will County,14725.0,PJM
2019,17000,Illinois,17201,Winnebago County,14725.0,PJM
2019,17000,Illinois,17203,Woodford County,14725.0,PJM
2019,18000,Indiana,18001,Adams County,14725.0,PJM
2019,18000,Indiana,18003,Allen County,14725.0,PJM
2019,18000,Indiana,18009,Blackford County,14725.0,PJM
2019,18000,Indiana,18027,Daviess County,14725.0,PJM
2019,18000,Indiana,18033,DeKalb County,14725.0,PJM
2019,18000,Indiana,18035,Delaware County,14725.0,PJM
2019,18000,Indiana,18039,Elkhart County,14725.0,PJM
2019,18000,Indiana,18053,Grant County,14725.0,PJM
2019,18000,Indiana,18057,Hamilton County,14725.0,PJM
2019,18000,Indiana,18065,Henry County,14725.0,PJM
2019,18000,Indiana,18067,Howard County,14725.0,PJM
2019,18000,Indiana,18069,Huntington County,14725.0,PJM
2019,18000,Indiana,18075,Jay County,14725.0,PJM
2019,18000,Indiana,18085,Kosciusko County,14725.0,PJM
2019,18000,Indiana,18087,LaGrange County,14725.0,PJM
2019,18000,Indiana,18091,LaPorte County,14725.0,PJM
2019,18000,Indiana,18095,Madison County,14725.0,PJM
2019,18000,Indiana,18099,Marshall County,14725.0,PJM
2019,18000,Indiana,18103,Miami County,14725.0,PJM
2019,18000,Indiana,18107,Montgomery County,14725.0,PJM
2019,18000,Indiana,18113,Noble County,14725.0,PJM
2019,18000,Indiana,18135,Randolph County,14725.0,PJM
2019,18000,Indiana,18139,Rush County,14725.0,PJM
2019,18000,Indiana,18141,St. Joseph County,14725.0,PJM
2019,18000,Indiana,18151,Steuben County,14725.0,PJM
2019,18000,Indiana,18159,Tipton County,14725.0,PJM
2019,18000,Indiana,18169,Wabash County,14725.0,PJM
2019,18000,Indiana,18177,Wayne County,14725.0,PJM
2019,18000,Indiana,18179,Wells County,14725.0,PJM
2019,18000,Indiana,18183,Whitley County,14725.0,PJM
2019,21000,Kentucky,21001,Adair County,14725.0,PJM
2019,21000,Kentucky,21005,Anderson County,14725.0,PJM
2019,21000,Kentucky,21009,Barren County,14725.0,PJM
2019,21000,Kentucky,21011,Bath County,14725.0,PJM
2019,21000,Kentucky,21013,Bell County,14725.0,PJM
2019,21000,Kentucky,21015,Boone County,14725.0,PJM
2019,21000,Kentucky,21017,Bourbon County,14725.0,PJM
2019,21000,Kentucky,21019,Boyd County,14725.0,PJM
2019,21000,Kentucky,21021,Boyle County,14725.0,PJM
2019,21000,Kentucky,21023,Bracken County,14725.0,PJM
2019,21000,Kentucky,21025,Breathitt County,14725.0,PJM
2019,21000,Kentucky,21027,Breckinridge County,14725.0,PJM
2019,21000,Kentucky,21029,Bullitt County,14725.0,PJM
2019,21000,Kentucky,21037,Campbell County,14725.0,PJM
2019,21000,Kentucky,21041,Carroll County,14725.0,PJM
2019,21000,Kentucky,21043,Carter County,14725.0,PJM
2019,21000,Kentucky,21045,Casey County,14725.0,PJM
2019,21000,Kentucky,21049,Clark County,14725.0,PJM
2019,21000,Kentucky,21051,Clay County,14725.0,PJM
2019,21000,Kentucky,21053,Clinton County,14725.0,PJM
2019,21000,Kentucky,21057,Cumberland County,14725.0,PJM
2019,21000,Kentucky,21061,Edmonson County,14725.0,PJM
2019,21000,Kentucky,21063,Elliott County,14725.0,PJM
2019,21000,Kentucky,21065,Estill County,14725.0,PJM
2019,21000,Kentucky,21067,Fayette County,14725.0,PJM
2019,21000,Kentucky,21069,Fleming County,14725.0,PJM
2019,21000,Kentucky,21071,Floyd County,14725.0,PJM
2019,21000,Kentucky,21073,Franklin County,14725.0,PJM
2019,21000,Kentucky,21077,Gallatin County,14725.0,PJM
2019,21000,Kentucky,21079,Garrard County,14725.0,PJM
2019,21000,Kentucky,21081,Grant County,14725.0,PJM
2019,21000,Kentucky,21085,Grayson County,14725.0,PJM
2019,21000,Kentucky,21087,Green County,14725.0,PJM
2019,21000,Kentucky,21089,Greenup County,14725.0,PJM
2019,21000,Kentucky,21093,Hardin County,14725.0,PJM
2019,21000,Kentucky,21095,Harlan County,14725.0,PJM
2019,21000,Kentucky,21097,Harrison County,14725.0,PJM
2019,21000,Kentucky,21099,Hart County,14725.0,PJM
2019,21000,Kentucky,21103,Henry County,14725.0,PJM
2019,21000,Kentucky,21109,Jackson County,14725.0,PJM
2019,21000,Kentucky,21111,Jefferson County,14725.0,PJM
2019,21000,Kentucky,21113,Jessamine County,14725.0,PJM
2019,21000,Kentucky,21115,Johnson County,14725.0,PJM
2019,21000,Kentucky,21117,Kenton County,14725.0,PJM
2019,21000,Kentucky,21119,Knott County,14725.0,PJM
2019,21000,Kentucky,21121,Knox County,14725.0,PJM
2019,21000,Kentucky,21123,Larue County,14725.0,PJM
2019,21000,Kentucky,21125,Laurel County,14725.0,PJM
2019,21000,Kentucky,21127,Lawrence County,14725.0,PJM
2019,21000,Kentucky,21129,Lee County,14725.0,PJM
2019,21000,Kentucky,21131,Leslie County,14725.0,PJM
2019,21000,Kentucky,21133,Letcher County,14725.0,PJM
2019,21000,Kentucky,21135,Lewis County,14725.0,PJM
2019,21000,Kentucky,21137,Lincoln County,14725.0,PJM
2019,21000,Kentucky,21147,McCreary County,14725.0,PJM
2019,21000,Kentucky,21151,Madison County,14725.0,PJM
2019,21000,Kentucky,21153,Magoffin County,14725.0,PJM
2019,21000,Kentucky,21155,Marion County,14725.0,PJM
2019,21000,Kentucky,21159,Martin County,14725.0,PJM
2019,21000,Kentucky,21161,Mason County,14725.0,PJM
2019,21000,Kentucky,21163,Meade County,14725.0,PJM
2019,21000,Kentucky,21165,Menifee County,14725.0,PJM
2019,21000,Kentucky,21167,Mercer County,14725.0,PJM
2019,21000,Kentucky,21169,Metcalfe County,14725.0,PJM
2019,21000,Kentucky,21173,Montgomery County,14725.0,PJM
2019,21000,Kentucky,21175,Morgan County,14725.0,PJM
2019,21000,Kentucky,21179,Nelson County,14725.0,PJM
2019,21000,Kentucky,21181,Nicholas County,14725.0,PJM
2019,21000,Kentucky,21185,Oldham County,14725.0,PJM
2019,21000,Kentucky,21187,Owen County,14725.0,PJM
2019,21000,Kentucky,21189,Owsley County,14725.0,PJM
2019,21000,Kentucky,21191,Pendleton County,14725.0,PJM
2019,21000,Kentucky,21193,Perry County,14725.0,PJM
2019,21000,Kentucky,21195,Pike County,14725.0,PJM
2019,21000,Kentucky,21197,Powell County,14725.0,PJM
2019,21000,Kentucky,21199,Pulaski County,14725.0,PJM
2019,21000,Kentucky,21201,Robertson County,14725.0,PJM
2019,21000,Kentucky,21203,Rockcastle County,14725.0,PJM
2019,21000,Kentucky,21205,Rowan County,14725.0,PJM
2019,21000,Kentucky,21207,Russell County,14725.0,PJM
2019,21000,Kentucky,21209,Scott County,14725.0,PJM
2019,21000,Kentucky,21211,Shelby County,14725.0,PJM
2019,21000,Kentucky,21215,Spencer County,14725.0,PJM
2019,21000,Kentucky,21217,Taylor County,14725.0,PJM
2019,21000,Kentucky,21223,Trimble County,14725.0,PJM
2019,21000,Kentucky,21229,Washington County,14725.0,PJM
