Year,State,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2020,New Jersey,52.67,0.51,107.93,0.75,81.26000000000204,0.45
2020,New Mexico,41.85,1.49,45.62,1.12,100.30999999999949,2.11
2020,New York,138.81,0.66,289.13,1.02,210.09000000000378,0.58
2020,North Carolina,142.07,0.78,237.29,0.91,285.59999999999854,0.91
2020,North Dakota,12.02,0.52,25.07,0.78,31.859999999999673,0.85
2020,Ohio,321.91,1.79,449.73,1.71,308.33000000000175,0.95
2020,Oklahoma,49.7,0.62,90.82,0.78,92.93000000000029,0.67
2020,Oregon,33.8,0.53,29.77,0.35,26.899999999999636,0.25
2020,Pennsylvania,103.09,0.54,215.76,0.8,296.77999999999884,0.9
2020,Rhode Island,6.67,0.66,13.91,1.04,21.65000000000009,1.27
2020,South Carolina,91.95,0.85,147.65,0.95,75.46999999999753,0.39
2020,South Dakota,7.78,0.5,10.48,0.48,16.129999999999654,0.64
2020,Tennessee,103.72,0.76,190.71,0.99,214.90000000000146,0.93
2020,Texas,389.32,0.75,416.31,0.55,124.73000000001048,0.14
2020,Utah,18.02,0.4,41.96,0.75,9.789999999999964,0.15
2020,Vermont,4.5,0.63,8.95,0.95,10.629999999999882,0.89
2020,Virginia,82.78,0.54,172.43,0.79,169.90999999999985,0.63
2020,Washington,59.35,0.48,34.56,0.2,37.64999999999782,0.17
2020,West Virginia,79.3,2.13,110.33,2.02,87.43000000000029,1.3
2020,Wisconsin,106.53,1.26,127.24,1.12,162.5699999999997,1.2
2020,Wyoming,34.74,1.87,38.75,1.65,49.789999999999964,1.84
2025,Alabama,77.09,0.65,131.33,0.8,89.56999999999971,0.37
2025,Arizona,176.96,1.47,307.66,1.58,311.619999999999,1.3
2025,Arkansas,30.04,0.5,37.54,0.46,14.139999999999418,0.15
2025,California,177.47,0.41,415.36,0.69,486.59999999999127,0.62
2025,Colorado,219.14,2.76,271.04,2.58,223.61999999999898,1.75
2025,Connecticut,24.59,0.66,51.18,1.05,18.3799999999992,0.3
2025,Delaware,13.95,0.93,21.14,1.0,7.9900000000002365,0.31
2025,District of Columbia,9.37,0.6,15.95,0.74,23.09999999999991,0.88
2025,Florida,351.01,1.05,642.11,1.35,1036.2999999999956,1.73
2025,Georgia,173.31,0.93,267.76,1.03,323.5,0.84
2025,Idaho,17.74,0.49,30.69,0.65,7.889999999999418,0.13
2025,Illinois,275.27,1.58,369.3,1.53,336.59000000000015,1.18
2025,Indiana,547.51,4.42,716.88,4.35,1001.5499999999993,5.23
2025,Iowa,23.04,0.37,34.64,0.43,16.329999999999927,0.17
2025,Kansas,35.77,0.62,72.53,0.93,33.470000000001164,0.37
2025,Kentucky,301.73,3.06,425.83,3.1,488.630000000001,2.88
2025,Louisiana,41.93,0.36,64.54,0.44,45.529999999998836,0.27
2025,Maine,15.2,1.07,24.3,1.27,30.789999999999964,1.27
2025,Maryland,48.7,0.56,85.22,0.71,160.77000000000044,1.11
2025,Massachusetts,49.16,0.66,102.19,1.05,41.0,0.33
2025,Michigan,413.7,3.33,531.91,3.27,746.9400000000023,3.99
2025,Minnesota,36.4,0.41,54.5,0.48,52.409999999999854,0.4
2025,Mississippi,39.7,0.63,54.66,0.65,20.88000000000102,0.19
2025,Missouri,123.06,1.17,137.76,0.94,106.36000000000058,0.63
2025,Montana,6.46,0.35,8.96,0.39,2.869999999999891,0.11
2025,Nebraska,24.79,0.61,50.36,0.91,23.329999999999927,0.37
2025,Nevada,25.87,0.45,60.54,0.72,32.3799999999992,0.32
2025,New Hampshire,9.85,0.66,20.27,1.04,10.63000000000011,0.43
2025,New Jersey,59.28,0.6,99.24,0.73,88.5099999999984,0.54
2025,New Mexico,102.09,3.34,135.78,3.21,149.27999999999975,3.01
2025,New York,169.7,0.81,335.05,1.22,327.3799999999974,0.94
2025,North Carolina,148.64,0.79,224.71,0.85,576.5800000000017,1.53
2025,North Dakota,46.93,1.9,72.94,2.19,85.69000000000005,2.23
2025,Ohio,592.76,3.28,824.92,3.2,655.4900000000016,2.11
2025,Oklahoma,55.27,0.65,108.64,0.94,68.01999999999862,0.51
2025,Oregon,36.9,0.52,42.17,0.46,16.399999999999636,0.15
2025,Pennsylvania,107.65,0.56,186.97,0.71,324.2900000000009,1.02
2025,Rhode Island,7.08,0.7,14.58,1.1,2.3199999999999363,0.14
2025,South Carolina,103.88,0.93,153.97,0.98,463.7900000000009,2.01
2025,South Dakota,7.55,0.48,10.81,0.51,3.4200000000000728,0.14
2025,Tennessee,90.33,0.63,155.59,0.78,166.85000000000218,0.59
2025,Texas,460.44,0.84,676.16,0.86,297.70999999999185,0.33
2025,Utah,34.77,0.7,43.88,0.69,1.5299999999997453,0.02
2025,Vermont,4.73,0.67,9.64,1.04,5.649999999999864,0.48
2025,Virginia,91.88,0.58,157.83,0.73,350.4599999999991,1.34
2025,Washington,66.4,0.47,75.57,0.4,34.150000000001455,0.15
2025,West Virginia,139.86,3.8,195.13,3.72,166.35999999999967,2.64
2025,Wisconsin,209.63,2.43,266.75,2.37,295.0100000000002,2.28
2025,Wyoming,75.51,3.9,96.4,3.98,112.46000000000004,3.94
2030,Alabama,87.8,0.66,191.12,1.01,44.650000000001455,0.2
2030,Arizona,97.65,0.66,240.24,1.12,124.43000000000029,0.44
2030,Arkansas,29.02,0.42,40.83,0.44,10.44000000000051,0.09
2030,California,485.14,1.13,483.54,0.77,895.570000000007,1.09
2030,Colorado,114.18,1.27,153.69,1.29,99.71999999999935,0.67
2030,Connecticut,61.96,1.65,82.37,1.62,103.51000000000022,1.66
2030,Delaware,8.6,0.51,16.42,0.69,27.120000000000346,0.92
2030,District of Columbia,8.17,0.5,15.82,0.7,27.670000000000073,0.98
2030,Florida,515.29,1.48,827.64,1.61,997.2900000000009,1.74
2030,Georgia,179.59,0.86,402.52,1.36,347.8600000000006,0.99
2030,Idaho,29.11,0.74,40.94,0.75,9.650000000000546,0.15
2030,Illinois,85.23,0.45,141.99,0.54,110.53000000000247,0.35
2030,Indiana,85.14,0.61,143.31,0.76,84.98999999999796,0.38
2030,Iowa,149.2,2.28,182.19,2.01,248.51000000000022,2.32
2030,Kansas,140.46,2.39,169.47,1.92,199.4300000000003,1.87
2030,Kentucky,169.3,1.57,258.23,1.66,336.01000000000204,1.75
2030,Louisiana,194.69,1.64,230.55,1.41,327.1100000000006,1.69
2030,Maine,19.33,1.27,26.64,1.3,30.629999999999654,1.22
2030,Maryland,54.46,0.6,91.78,0.72,99.88999999999942,0.62
2030,Massachusetts,126.9,1.67,168.51,1.64,212.34000000000015,1.68
2030,Michigan,142.72,1.09,221.17,1.26,200.4300000000003,0.96
2030,Minnesota,203.44,2.24,252.99,2.05,338.0599999999995,2.33
2030,Mississippi,29.31,0.42,52.96,0.56,75.04000000000087,0.68
2030,Missouri,58.86,0.48,116.64,0.7,41.419999999998254,0.21
2030,Montana,15.33,0.76,15.92,0.61,6.539999999999964,0.22
2030,Nebraska,81.13,1.95,93.4,1.5,105.8100000000004,1.41
2030,Nevada,36.21,0.57,70.06,0.76,74.56000000000131,0.67
2030,New Hampshire,25.64,1.66,34.08,1.63,42.85999999999967,1.66
2030,New Jersey,71.04,0.72,107.93,0.77,61.79000000000087,0.35
2030,New Mexico,35.03,1.04,32.04,0.67,74.07000000000062,1.28
2030,New York,428.11,2.03,644.83,2.22,629.7999999999956,1.79
2030,North Carolina,145.9,0.69,310.8,1.05,260.15000000000146,0.72
2030,North Dakota,173.21,6.55,232.53,6.19,284.09000000000015,6.34
2030,Ohio,200.89,1.02,348.99,1.23,686.7400000000052,1.95
2030,Oklahoma,310.56,3.48,398.51,2.98,474.22999999999774,2.92
2030,Oregon,41.76,0.53,69.79,0.68,121.64999999999964,0.97
2030,Pennsylvania,271.16,1.39,359.25,1.25,129.41999999999825,0.36
2030,Rhode Island,18.88,1.82,24.91,1.77,31.899999999999864,1.84
2030,South Carolina,103.1,0.81,221.12,1.23,92.0,0.43
2030,South Dakota,27.37,1.7,30.62,1.33,43.220000000000255,1.6
2030,Tennessee,122.17,0.78,238.85,1.07,189.9300000000003,0.7
2030,Texas,526.22,0.91,535.14,0.61,105.61999999999534,0.1
2030,Utah,82.04,1.5,74.22,1.01,127.05000000000109,1.45
2030,Vermont,9.99,1.38,13.59,1.39,16.160000000000082,1.34
2030,Virginia,139.28,0.83,200.38,0.83,72.90999999999985,0.24
2030,Washington,79.71,0.5,159.26,0.78,253.1899999999987,1.0
2030,West Virginia,24.68,0.62,47.05,0.83,97.49000000000069,1.38
2030,Wisconsin,49.23,0.54,56.3,0.46,69.03999999999905,0.48
2030,Wyoming,54.01,2.53,57.71,2.12,75.21000000000004,2.33
2035,Alabama,182.3,1.4,196.9,1.03,195.2400000000016,0.84
2035,Arizona,285.73,2.01,426.34,1.74,393.97000000000116,1.28
2035,Arkansas,49.32,0.71,43.93,0.45,33.149999999999636,0.28
2035,California,1697.64,3.67,2595.98,3.83,2719.6900000000023,3.24
2035,Colorado,609.09,6.05,768.51,5.53,895.7199999999975,5.22
2035,Connecticut,160.06,4.1,214.23,3.99,274.78000000000065,4.08
2035,Delaware,24.1,1.41,22.67,0.88,15.13000000000011,0.48
2035,District of Columbia,10.02,0.63,16.6,0.73,20.179999999999836,0.73
2035,Florida,447.76,1.2,754.13,1.41,768.7900000000009,1.24
2035,Georgia,205.45,0.98,307.57,1.02,40.26000000000204,0.11
2035,Idaho,65.63,1.57,69.13,1.17,67.32999999999993,0.92
2035,Illinois,888.59,4.84,1153.83,4.28,1279.1100000000006,3.98
2035,Indiana,522.41,3.61,630.86,3.08,682.4599999999991,2.8
2035,Iowa,517.14,7.31,660.77,6.69,756.119999999999,6.48
2035,Kansas,391.44,5.98,483.64,5.05,609.9099999999999,5.31
2035,Kentucky,149.05,1.31,136.08,0.83,112.45000000000073,0.56
2035,Louisiana,306.01,2.48,328.55,1.9,343.25,1.68
2035,Maine,81.9,5.03,110.19,4.92,140.79000000000042,5.01
2035,Maryland,89.92,0.99,85.65,0.63,5.290000000000873,0.03
2035,Massachusetts,345.57,4.35,463.28,4.24,593.5599999999995,4.33
2035,Michigan,322.53,2.43,352.56,1.89,361.27000000000044,1.64
2035,Minnesota,698.63,7.24,895.05,6.69,1018.6499999999996,6.45
2035,Mississippi,52.09,0.76,47.44,0.48,9.93999999999869,0.09
2035,Missouri,486.99,3.99,562.63,3.24,618.1899999999987,3.01
2035,Montana,44.35,2.01,44.67,1.59,45.66000000000031,1.43
2035,Nebraska,279.8,6.33,348.8,5.42,434.09000000000015,5.63
2035,Nevada,67.99,1.08,92.0,0.89,66.57999999999993,0.53
2035,New Hampshire,66.21,4.03,88.57,3.92,113.63999999999987,4.01
2035,New Jersey,112.4,1.08,236.0,1.57,332.59999999999854,1.86
2035,New Mexico,229.36,6.07,296.84,5.5,377.85000000000036,5.84
2035,New York,971.34,4.52,1347.43,4.42,926.6699999999983,2.52
2035,North Carolina,226.83,1.05,292.61,0.95,1.2900000000008731,0.0
2035,North Dakota,404.6,13.88,541.69,13.14,631.2199999999993,12.97
2035,Ohio,503.21,2.51,582.68,1.92,600.4100000000035,1.64
2035,Oklahoma,720.3,7.31,915.93,6.37,1221.5999999999985,7.04
2035,Oregon,99.94,1.2,116.6,1.1,121.72000000000116,0.94
2035,Pennsylvania,418.82,2.03,451.05,1.44,433.4400000000023,1.14
2035,Rhode Island,54.33,4.95,73.07,4.83,93.38999999999987,4.93
2035,South Carolina,116.88,0.88,201.48,1.08,187.77999999999884,0.82
2035,South Dakota,110.3,6.39,136.26,5.62,158.03999999999996,5.55
2035,Tennessee,225.45,1.44,244.12,1.08,239.70999999999913,0.88
2035,Texas,1872.25,2.9,2713.14,2.82,2806.1900000000023,2.44
2035,Utah,180.82,2.97,212.78,2.62,254.75,2.59
2035,Vermont,27.66,3.64,36.87,3.53,47.41000000000008,3.62
2035,Virginia,246.06,1.45,233.31,0.91,165.63000000000102,0.53
2035,Washington,194.73,1.18,241.77,1.16,215.86000000000058,0.83
2035,West Virginia,126.92,3.19,156.22,2.6,168.3699999999999,2.31
2035,Wisconsin,580.54,6.09,733.88,5.56,827.25,5.31
2035,Wyoming,209.95,8.64,257.09,8.25,309.2399999999998,8.37
2040,Alabama,304.45,2.12,398.04,1.88,688.4599999999991,2.73
2040,Arizona,805.82,5.03,1231.01,4.54,1719.6699999999983,5.27
2040,Arkansas,73.55,0.95,77.6,0.71,32.88999999999942,0.26
2040,California,3720.08,7.57,5094.47,7.05,7505.099999999991,8.38
2040,Colorado,1250.76,10.93,1583.8,10.02,1654.2100000000028,8.89
2040,Connecticut,320.97,7.77,422.64,7.66,586.1800000000003,8.34
2040,Delaware,35.98,1.95,45.53,1.73,80.78999999999996,2.52
2040,District of Columbia,21.05,1.4,27.1,1.26,49.65000000000009,1.9
2040,Florida,333.6,0.86,508.3,0.87,419.43000000000757,0.63
2040,Georgia,296.09,1.31,419.7,1.27,580.5699999999997,1.48
2040,Idaho,167.26,3.61,178.02,2.66,259.9400000000005,3.06
2040,Illinois,2008.53,10.3,2723.69,9.97,3667.2299999999996,11.25
2040,Indiana,955.3,6.17,1223.34,5.82,1489.0400000000009,6.1
2040,Iowa,962.72,12.19,1262.43,11.68,1474.4000000000015,11.82
2040,Kansas,668.24,9.28,904.94,8.26,1156.9699999999993,9.13
2040,Kentucky,352.91,2.85,423.91,2.42,570.2099999999991,2.68
2040,Louisiana,444.16,3.34,525.28,2.9,650.9400000000023,3.12
2040,Maine,174.65,9.78,230.62,9.67,314.4399999999996,10.35
2040,Maryland,190.64,2.03,241.34,1.79,425.52999999999884,2.6
2040,Massachusetts,630.43,7.47,829.66,7.36,1154.5400000000009,8.04
2040,Michigan,644.11,4.64,800.27,4.29,986.4700000000012,4.57
2040,Minnesota,1202.14,11.37,1557.42,11.0,1843.4500000000007,11.24
2040,Mississippi,89.12,1.18,99.1,0.94,81.29999999999927,0.67
2040,Missouri,939.97,7.07,1194.43,6.29,1606.1499999999978,7.36
2040,Montana,102.21,4.21,109.78,3.48,177.75999999999976,4.8
2040,Nebraska,574.98,11.48,792.62,10.46,994.2000000000007,11.35
2040,Nevada,183.24,2.69,254.45,2.27,256.89999999999964,1.9
2040,New Hampshire,135.48,7.63,178.35,7.52,247.75,8.2
2040,New Jersey,221.26,2.23,280.72,1.99,538.9599999999991,3.14
2040,New Mexico,549.74,12.8,732.81,11.88,886.0799999999999,12.51
2040,New York,1671.38,7.59,2240.74,7.43,3032.0699999999997,8.14
2040,North Carolina,304.11,1.29,424.91,1.29,2.5200000000040745,0.01
2040,North Dakota,639.33,19.45,874.93,18.73,1034.2799999999997,19.32
2040,Ohio,985.53,4.62,1318.92,4.32,1940.6299999999974,5.23
2040,Oklahoma,933.98,8.36,1235.31,7.23,1670.7099999999991,8.41
2040,Oregon,265.85,2.96,316.51,2.8,413.7099999999991,3.17
2040,Pennsylvania,954.75,4.46,1274.71,4.15,1890.1900000000023,5.07
2040,Rhode Island,99.59,8.49,131.3,8.38,180.82000000000016,9.06
2040,South Carolina,158.5,1.07,265.54,1.3,274.0699999999997,1.12
2040,South Dakota,190.98,10.05,249.53,9.24,307.73,9.98
2040,Tennessee,371.45,2.19,523.59,2.14,1043.5299999999988,3.59
2040,Texas,4452.99,6.23,6096.72,5.64,7919.319999999992,6.31
2040,Utah,378.36,5.6,474.17,5.25,602.9299999999985,5.59
2040,Vermont,61.88,7.57,81.45,7.46,113.21000000000004,8.14
2040,Virginia,398.33,2.2,503.39,1.94,897.6899999999987,2.85
2040,Washington,459.37,2.58,652.27,2.93,820.2799999999988,3.17
2040,West Virginia,218.03,5.17,293.62,4.86,424.09999999999945,5.77
2040,Wisconsin,1063.91,10.34,1370.21,9.99,1631.340000000002,10.26
2040,Wyoming,387.67,14.11,479.72,13.58,570.19,13.81
2045,Alabama,598.44,4.0,718.42,3.28,994.5299999999988,3.85
2045,Arizona,1283.97,7.24,1988.96,6.58,2877.5499999999956,7.48
2045,Arkansas,186.11,2.3,181.07,1.54,246.77999999999884,1.81
2045,California,5516.57,10.51,7484.64,9.68,10149.76999999999,10.54
2045,Colorado,1969.0,15.25,2526.98,14.18,3063.8100000000013,13.81
2045,Connecticut,494.04,11.02,649.69,10.38,843.4399999999996,10.74
2045,Delaware,72.21,3.63,96.38,3.21,130.4000000000001,3.74
2045,District of Columbia,95.05,6.08,132.61,5.66,168.9100000000003,6.19
2045,Florida,716.01,1.76,1029.15,1.63,1638.979999999996,2.28
2045,Georgia,579.22,2.53,655.92,1.95,891.3599999999933,2.24
2045,Idaho,346.42,6.71,404.57,5.43,462.5500000000011,5.08
2045,Illinois,3141.09,15.12,4438.39,14.68,5271.82,15.1
2045,Indiana,1396.26,8.32,1848.51,7.87,2280.1299999999974,8.45
2045,Iowa,1724.43,20.01,2322.54,19.38,2744.7700000000004,19.77
2045,Kansas,1184.08,15.15,1628.0,13.83,1924.83,13.51
2045,Kentucky,560.55,4.18,708.44,3.6,978.7700000000004,4.27
2045,Louisiana,708.81,5.09,880.4,4.56,1121.9199999999983,5.04
2045,Maine,301.79,14.98,403.17,14.34,518.44,14.69
2045,Maryland,500.77,4.98,688.34,4.55,894.8100000000013,5.09
2045,Massachusetts,1021.16,11.02,1342.87,10.38,1743.3400000000001,10.74
2045,Michigan,1046.48,7.05,1352.45,6.62,1691.7599999999984,7.22
2045,Minnesota,2181.13,18.91,2913.78,18.44,3446.040000000001,19.0
2045,Mississippi,207.5,2.64,232.82,2.09,321.369999999999,2.49
2045,Missouri,1674.74,11.53,2206.0,10.57,2638.329999999998,10.75
2045,Montana,212.77,7.83,242.82,6.86,267.10000000000036,6.51
2045,Nebraska,907.06,16.79,1253.29,15.48,1479.9099999999999,15.12
2045,Nevada,329.25,4.4,419.47,3.36,667.0200000000004,4.22
2045,New Hampshire,238.95,12.08,315.9,11.44,408.8000000000002,11.8
2045,New Jersey,522.84,5.08,713.65,4.65,948.1599999999999,5.29
2045,New Mexico,722.93,15.05,964.96,13.99,1108.1899999999996,13.42
2045,New York,3024.57,12.88,4166.71,12.38,5014.600000000006,12.33
2045,North Carolina,579.22,2.4,685.29,1.89,756.5199999999968,1.7
2045,North Dakota,1158.82,31.71,1607.69,30.81,1887.8599999999997,30.9
2045,Ohio,1527.65,6.7,2144.19,6.28,2708.3199999999997,6.81
2045,Oklahoma,1907.08,15.54,2624.35,14.15,3129.1100000000006,13.88
2045,Oregon,577.3,5.9,717.32,5.7,675.8500000000004,4.59
2045,Pennsylvania,1868.56,8.13,2649.58,7.71,3300.279999999999,8.24
2045,Rhode Island,147.9,11.4,194.89,10.76,252.69999999999982,11.12
2045,South Carolina,272.47,1.84,332.69,1.51,245.8399999999965,0.91
2045,South Dakota,354.08,16.93,473.06,15.93,565.3899999999999,16.13
2045,Tennessee,640.6,3.64,749.2,2.91,1027.2400000000016,3.41
2045,Texas,8119.28,10.51,11399.41,9.76,13160.740000000005,9.96
2045,Utah,692.6,9.21,830.56,8.18,1112.25,9.01
2045,Vermont,114.2,12.67,151.37,12.03,195.58000000000015,12.38
2045,Virginia,743.19,3.86,996.3,3.44,1336.3499999999985,3.96
2045,Washington,1025.26,5.35,1416.25,5.77,1711.6000000000022,6.04
2045,West Virginia,320.69,7.14,451.77,6.71,567.7600000000002,7.25
2045,Wisconsin,1932.63,17.04,2571.67,16.62,3052.6800000000003,17.23
2045,Wyoming,581.23,18.79,713.17,17.83,862.3800000000001,18.03
2050,Alabama,929.64,5.61,1044.26,4.22,724.2400000000016,2.45
2050,Arizona,1720.53,9.01,2650.65,8.03,3093.739999999998,7.8
2050,Arkansas,335.13,3.72,343.77,2.66,281.4300000000003,1.86
2050,California,7664.31,13.46,10349.98,12.56,14075.51000000001,12.93
2050,Colorado,3007.46,20.76,3866.81,19.43,4997.1500000000015,20.49
2050,Connecticut,734.1,15.3,961.73,14.12,1270.25,14.92
2050,Delaware,88.38,4.22,106.37,3.33,174.44999999999982,4.58
2050,District of Columbia,53.73,3.39,60.9,2.51,108.40999999999985,3.75
2050,Florida,1229.01,2.76,1584.1,2.3,1669.8300000000017,2.15
2050,Georgia,741.05,2.96,721.55,1.9,220.22000000000116,0.49
2050,Idaho,624.97,10.88,801.18,9.91,910.7399999999998,9.1
2050,Illinois,4551.06,20.3,6382.63,19.46,7759.0899999999965,20.11
2050,Indiana,2160.4,11.76,2841.35,10.98,3072.5099999999984,10.26
2050,Iowa,2486.85,26.08,3340.4,25.13,3770.8899999999994,24.28
2050,Kansas,1667.67,19.54,2269.74,17.94,2768.0700000000015,17.91
2050,Kentucky,880.31,5.98,1039.76,4.78,1494.3199999999997,5.73
2050,Louisiana,999.85,6.7,1215.98,5.84,1196.2200000000012,4.95
2050,Maine,446.32,20.13,595.75,18.95,776.1099999999997,19.75
2050,Maryland,470.46,4.53,575.81,3.64,922.4099999999999,4.89
2050,Massachusetts,1596.58,16.01,2098.93,14.83,2765.159999999998,15.63
2050,Michigan,1510.65,9.61,1929.57,8.85,2069.630000000001,8.23
2050,Minnesota,3101.89,24.73,4140.5,23.95,4602.34,23.04
2050,Mississippi,298.78,3.5,277.16,2.26,178.65999999999985,1.24
2050,Missouri,2850.92,17.77,3760.4,16.44,4277.049999999999,15.72
2050,Montana,359.49,12.02,422.84,11.07,467.5199999999995,10.5
2050,Nebraska,1297.77,21.72,1775.29,20.13,2159.4300000000003,20.08
2050,Nevada,561.55,6.94,762.48,5.68,924.1499999999996,5.7
2050,New Hampshire,350.09,16.33,460.9,15.14,606.5499999999997,15.95
2050,New Jersey,421.48,4.07,498.88,3.17,673.5900000000001,3.59
2050,New Mexico,1079.4,19.9,1446.99,18.63,1773.17,19.27
2050,New York,3898.35,15.82,5290.41,14.8,7359.010000000002,16.62
2050,North Carolina,814.65,3.08,795.24,2.02,762.5900000000038,1.6
2050,North Dakota,1593.65,38.99,2195.79,37.81,2553.58,37.17
2050,Ohio,2319.0,9.38,3164.64,8.5,4328.359999999993,9.75
2050,Oklahoma,2644.98,19.46,3576.67,17.72,4300.18,17.36
2050,Oregon,1052.61,9.85,1308.24,9.7,1557.989999999998,9.65
2050,Pennsylvania,2158.39,8.98,2932.12,8.1,4021.030000000006,9.31
2050,Rhode Island,226.99,16.1,298.54,14.92,393.17999999999984,15.72
2050,South Carolina,420.78,2.59,403.21,1.67,237.9200000000019,0.82
2050,South Dakota,481.52,21.34,637.77,20.06,741.6099999999997,19.75
2050,Tennessee,842.88,4.34,801.95,2.79,666.5599999999977,1.92
2050,Texas,12120.48,14.01,17042.27,13.09,20224.910000000003,13.29
2050,Utah,1160.12,13.78,1428.46,12.65,1628.869999999999,12.19
2050,Vermont,162.22,16.68,213.9,15.5,281.1700000000001,16.3
2050,Virginia,975.77,4.66,1199.23,3.77,1950.229999999996,5.15
2050,Washington,1836.93,8.89,2327.41,9.04,2911.670000000002,9.52
2050,West Virginia,476.01,9.93,653.02,9.05,886.1500000000005,10.3
2050,Wisconsin,2634.35,21.44,3496.56,20.69,3849.3199999999997,19.77
2050,Wyoming,892.44,25.59,1093.37,24.51,1285.87,24.57
2055,Alabama,1521.14,8.66,1903.17,7.26,3071.0,9.79
2055,Arizona,2233.87,10.77,3317.27,9.42,4187.9000000000015,9.62
2055,Arkansas,663.96,6.61,774.18,5.55,870.6599999999999,5.39
2055,California,10548.11,17.24,14724.86,16.15,17462.559999999998,15.28
2055,Colorado,3968.52,24.6,5052.01,23.02,6234.939999999999,23.73
2055,Connecticut,1074.56,20.48,1394.26,19.16,1842.6400000000003,20.88
2055,Delaware,144.66,6.31,175.95,5.25,216.32000000000016,5.38
2055,District of Columbia,62.12,3.69,65.02,2.61,81.17999999999984,2.73
2055,Florida,1751.45,3.79,2394.23,3.45,2930.1800000000076,3.77
2055,Georgia,1439.2,5.51,1599.63,4.04,2049.0499999999956,4.38
2055,Idaho,1009.24,16.0,1351.18,14.95,1672.2999999999993,15.03
2055,Illinois,6062.34,24.8,8250.75,23.8,9539.579999999994,23.36
2055,Indiana,3141.71,15.45,4066.78,14.58,4739.269999999997,14.57
2055,Iowa,3282.66,31.14,4344.27,30.16,5006.039999999999,29.99
2055,Kansas,2338.59,24.16,3187.93,22.65,3658.6000000000004,22.24
2055,Kentucky,1396.16,8.69,1741.35,7.58,2014.8400000000001,7.39
2055,Louisiana,1557.62,9.63,1924.26,8.73,2180.600000000002,8.55
2055,Maine,663.62,26.1,873.75,24.8,1132.4500000000003,26.49
2055,Maryland,639.86,5.72,763.02,4.65,940.3600000000006,4.78
2055,Massachusetts,2316.83,21.13,3012.68,19.82,3970.1100000000006,21.53
2055,Michigan,2282.47,13.36,2901.7,12.54,3331.739999999998,12.42
2055,Minnesota,4119.28,29.85,5407.15,29.03,6226.529999999999,28.88
2055,Mississippi,534.84,5.82,611.31,4.72,608.539999999999,4.01
2055,Missouri,3195.79,17.76,4119.85,16.4,4744.110000000001,16.22
2055,Montana,591.86,17.9,713.39,16.76,779.9699999999993,16.16
2055,Nebraska,1719.64,25.93,2346.62,24.42,2694.4900000000016,24.02
2055,Nevada,884.31,10.05,1278.82,8.93,1700.8499999999985,10.0
2055,New Hampshire,489.02,20.54,634.63,19.22,838.5100000000002,20.94
2055,New Jersey,600.89,5.49,690.8,4.32,854.0,4.44
2055,New Mexico,1583.59,25.91,2145.52,24.53,2408.6499999999996,23.97
2055,New York,5006.2,19.04,6418.94,17.34,8006.1600000000035,17.67
