Year,State,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2040,Indiana,534.6,4.17,855.92,4.94,949.3899999999994,4.73
2040,Iowa,117.04,1.85,101.95,1.12,67.5,0.65
2040,Kansas,111.83,1.99,97.75,1.08,131.89999999999964,1.28
2040,Kentucky,427.86,4.28,742.44,5.3,673.0400000000009,3.96
2040,Louisiana,346.28,3.1,577.87,3.85,717.9500000000007,4.15
2040,Maine,47.82,3.38,50.1,2.59,139.09000000000015,5.74
2040,Maryland,235.39,2.89,441.68,3.86,251.97000000000116,1.81
2040,Massachusetts,160.02,2.27,157.08,1.63,544.5500000000011,4.5
2040,Michigan,615.19,5.14,936.15,5.84,1093.2099999999991,5.92
2040,Minnesota,211.47,2.44,212.25,1.77,198.71999999999935,1.44
2040,Mississippi,246.08,3.93,410.75,4.72,428.03000000000065,4.23
2040,Missouri,270.07,2.51,243.94,1.52,281.2099999999991,1.54
2040,Montana,70.66,3.58,116.69,4.57,166.88999999999987,5.58
2040,Nebraska,65.74,1.64,57.05,0.89,37.06999999999971,0.51
2040,Nevada,174.1,3.05,309.81,3.52,466.2999999999993,4.34
2040,New Hampshire,32.41,2.23,31.81,1.6,110.98999999999978,4.46
2040,New Jersey,317.79,3.46,572.83,4.45,386.28999999999905,2.47
2040,New Mexico,29.05,0.88,28.52,0.58,3.8099999999994907,0.07
2040,New York,361.43,1.88,330.35,1.23,1449.989999999998,4.37
2040,North Carolina,483.04,2.58,943.66,3.56,1133.2000000000007,3.55
2040,North Dakota,198.8,7.67,253.55,6.74,286.28999999999996,6.69
2040,Ohio,728.69,4.05,1278.33,5.02,920.4300000000003,2.98
2040,Oklahoma,148.01,1.76,129.36,0.96,72.15999999999985,0.47
2040,Oregon,126.25,1.79,175.8,1.95,256.2600000000002,2.46
2040,Pennsylvania,504.68,2.76,956.64,3.73,524.5400000000009,1.68
2040,Rhode Island,18.76,1.9,18.79,1.4,68.06000000000017,4.03
2040,South Carolina,404.62,3.54,788.51,4.87,953.9400000000023,4.95
2040,South Dakota,23.86,1.56,18.07,0.79,30.730000000000018,1.19
2040,Tennessee,360.66,2.66,657.97,3.39,556.0900000000001,2.37
2040,Texas,1336.53,2.29,2366.72,2.75,2429.820000000007,2.45
2040,Utah,74.26,1.3,122.99,1.62,134.5699999999997,1.48
2040,Vermont,13.31,1.98,13.22,1.44,47.62999999999988,4.13
2040,Virginia,282.74,1.83,598.24,2.81,218.11999999999898,0.84
2040,Washington,144.42,1.04,98.41,0.56,32.55999999999767,0.16
2040,West Virginia,131.6,3.78,233.68,4.75,161.76000000000022,2.71
2040,Wisconsin,71.49,0.83,88.83,0.77,52.22999999999956,0.39
2040,Wyoming,16.82,0.77,13.97,0.49,5.980000000000018,0.18
2045,Alabama,391.42,3.34,742.42,4.49,736.4700000000012,3.86
2045,Arizona,182.9,1.29,353.29,1.64,144.90999999999985,0.53
2045,Arkansas,236.83,3.63,418.42,4.66,363.35000000000036,3.47
2045,California,531.69,1.3,484.55,0.77,592.3799999999901,0.75
2045,Colorado,199.59,2.14,199.66,1.5,52.38000000000102,0.32
2045,Connecticut,122.4,3.4,107.24,2.03,91.96999999999935,1.4
2045,Delaware,51.24,3.19,98.64,4.27,91.62999999999965,3.42
2045,District of Columbia,31.41,2.4,29.04,1.39,47.38000000000011,1.98
2045,Florida,1024.2,3.2,1718.32,3.62,1550.4599999999991,2.88
2045,Georgia,626.29,3.3,1187.7,4.44,1292.9400000000023,4.22
2045,Idaho,52.84,1.28,134.95,2.43,171.6199999999999,2.53
2045,Illinois,588.31,3.55,634.79,2.51,1114.0800000000017,3.84
2045,Indiana,421.22,3.14,757.24,4.13,509.0499999999993,2.41
2045,Iowa,439.72,6.74,535.64,5.72,752.6399999999994,6.93
2045,Kansas,261.48,4.46,301.64,3.24,398.10000000000036,3.6
2045,Kentucky,515.04,5.01,923.47,6.3,951.0799999999981,5.61
2045,Louisiana,370.79,3.32,650.07,4.29,538.4599999999991,3.06
2045,Maine,84.91,5.71,91.46,4.24,103.07000000000016,3.83
2045,Maryland,115.82,1.42,150.31,1.24,1.2900000000008731,0.01
2045,Massachusetts,264.74,3.65,240.46,2.27,223.3099999999995,1.69
2045,Michigan,356.44,2.85,637.88,3.8,467.65000000000146,2.41
2045,Minnesota,694.62,7.72,855.64,6.77,1166.58,8.0
2045,Mississippi,256.17,4.09,445.42,5.17,427.03000000000065,4.3
2045,Missouri,200.12,1.88,139.2,0.84,331.3899999999994,1.72
2045,Montana,52.68,2.53,97.21,3.66,101.82000000000016,3.28
2045,Nebraska,233.51,5.69,287.21,4.49,365.2699999999995,4.79
2045,Nevada,141.44,2.35,253.01,2.73,268.60999999999876,2.29
2045,New Hampshire,64.93,4.29,63.28,2.87,65.38000000000011,2.38
2045,New Jersey,130.79,1.38,239.93,1.81,186.35000000000036,1.21
2045,New Mexico,39.86,1.16,35.57,0.69,59.849999999999454,0.97
2045,New York,708.51,3.61,690.92,2.34,740.989999999998,2.1
2045,North Carolina,544.05,2.84,1043.72,3.8,974.6600000000035,2.89
2045,North Dakota,407.44,15.02,551.28,13.93,695.71,15.08
2045,Ohio,571.6,3.05,1110.57,4.13,1023.1399999999994,3.28
2045,Oklahoma,265.45,3.06,253.4,1.8,355.619999999999,2.13
2045,Oregon,74.43,1.0,144.01,1.54,268.369999999999,2.46
2045,Pennsylvania,268.91,1.51,296.62,1.1,124.9800000000032,0.4
2045,Rhode Island,33.57,3.29,28.97,1.94,23.830000000000155,1.28
2045,South Carolina,440.22,3.8,797.76,4.81,1034.7899999999972,5.1
2045,South Dakota,102.8,6.41,125.19,5.31,181.64000000000033,6.58
2045,Tennessee,376.81,2.73,735.94,3.8,756.1800000000003,3.36
2045,Texas,745.88,1.36,601.32,0.68,173.34000000001106,0.17
2045,Utah,41.47,0.69,56.28,0.7,56.69000000000051,0.58
2045,Vermont,30.74,4.44,30.36,3.01,31.8599999999999,2.54
2045,Virginia,275.48,1.71,573.26,2.55,441.40999999999985,1.69
2045,Washington,98.44,0.66,161.59,0.88,188.8199999999997,0.88
2045,West Virginia,64.2,1.74,134.12,2.61,104.38000000000011,1.75
2045,Wisconsin,383.26,4.38,425.09,3.45,665.5600000000013,4.7
2045,Wyoming,32.65,1.44,27.19,0.9,32.75,0.91
2050,Alabama,353.46,2.83,885.73,5.09,850.4799999999996,4.15
2050,Arizona,185.01,1.38,264.56,1.18,145.22999999999956,0.54
2050,Arkansas,259.79,3.95,495.53,5.49,500.8099999999995,4.7
2050,California,755.17,1.83,413.71,0.64,614.820000000007,0.73
2050,Colorado,501.14,5.08,479.82,3.43,546.9500000000007,3.2
2050,Connecticut,261.67,7.04,281.24,5.14,348.5199999999995,5.08
2050,Delaware,47.99,2.97,99.3,4.32,81.96000000000004,2.99
2050,District of Columbia,28.74,1.99,60.75,3.02,40.11999999999989,1.67
2050,Florida,1125.98,3.4,2145.71,4.42,2045.949999999997,3.72
2050,Georgia,625.77,3.13,1535.5,5.48,1871.3400000000001,5.71
2050,Idaho,53.1,1.31,73.33,1.29,64.60999999999967,0.93
2050,Illinois,990.8,5.75,1140.01,4.37,1621.7999999999993,5.34
2050,Indiana,185.7,1.3,376.76,1.98,379.59000000000015,1.73
2050,Iowa,563.83,8.18,663.26,6.7,875.2399999999998,7.55
2050,Kansas,388.58,6.39,408.28,4.3,552.5299999999988,4.8
2050,Kentucky,405.21,3.75,859.37,5.61,781.4700000000012,4.29
2050,Louisiana,351.81,3.12,685.89,4.5,636.4199999999983,3.58
2050,Maine,83.34,5.55,81.92,3.69,99.27999999999975,3.56
2050,Maryland,148.13,1.75,288.87,2.43,149.63999999999942,1.05
2050,Massachusetts,556.62,7.42,608.41,5.52,755.75,5.46
2050,Michigan,153.81,1.18,315.46,1.84,201.09000000000015,1.02
2050,Minnesota,912.08,9.78,1113.88,8.46,1438.6599999999999,9.43
2050,Mississippi,268.46,4.15,547.36,6.11,608.2299999999996,5.79
2050,Missouri,707.7,6.19,742.52,4.37,1029.8500000000022,5.07
2050,Montana,24.85,1.13,65.92,2.45,65.67000000000007,2.09
2050,Nebraska,304.71,7.03,331.52,4.95,437.53000000000065,5.41
2050,Nevada,92.18,1.41,210.32,2.25,181.71999999999935,1.6
2050,New Hampshire,86.25,5.59,85.01,3.72,103.12000000000035,3.6
2050,New Jersey,196.57,2.11,423.35,3.27,436.2600000000002,2.82
2050,New Mexico,74.33,2.11,34.76,0.64,0.03999999999996362,0.0
2050,New York,1159.86,5.85,1242.54,4.16,1711.75,4.68
2050,North Carolina,581.63,2.95,1279.3,4.55,1586.050000000003,4.73
2050,North Dakota,420.43,14.47,541.02,12.78,676.4899999999998,13.46
2050,Ohio,342.7,1.75,668.28,2.43,346.15999999999985,1.05
2050,Oklahoma,401.45,4.45,326.5,2.28,484.3100000000013,2.78
2050,Oregon,105.9,1.43,119.08,1.28,17.44000000000051,0.16
2050,Pennsylvania,345.08,2.07,258.37,0.97,519.9599999999991,1.65
2050,Rhode Island,79.15,7.39,86.39,5.49,107.29999999999995,5.43
2050,South Carolina,436.59,3.68,918.44,5.42,1051.7200000000012,5.23
2050,South Dakota,127.61,7.71,143.07,5.91,181.89999999999964,6.36
2050,Tennessee,404.05,2.74,1011.47,4.92,986.25,3.98
2050,Texas,1568.43,2.73,1529.62,1.66,1442.7799999999988,1.35
2050,Utah,149.67,2.46,103.45,1.2,175.84000000000015,1.73
2050,Vermont,39.08,5.59,38.5,3.72,46.69999999999982,3.6
2050,Virginia,316.45,1.91,664.91,2.89,308.52000000000044,1.12
2050,Washington,277.07,1.87,376.36,2.04,525.2400000000016,2.42
2050,West Virginia,54.53,1.6,63.49,1.25,22.140000000000327,0.36
2050,Wisconsin,536.11,5.94,596.23,4.66,838.8400000000001,5.69
2050,Wyoming,78.35,3.31,60.15,1.92,75.63999999999987,2.05
2055,Alabama,491.78,4.02,980.95,5.64,1103.9600000000028,5.46
2055,Arizona,223.38,1.74,251.04,1.11,179.6899999999987,0.64
2055,Arkansas,161.8,2.31,382.6,4.23,409.4899999999998,3.93
2055,California,1311.34,3.04,1361.58,2.01,1142.8899999999994,1.36
2055,Colorado,692.49,6.64,557.97,3.79,860.9599999999991,4.94
2055,Connecticut,349.66,8.93,388.9,6.95,515.79,7.66
2055,Delaware,49.8,3.0,97.89,4.26,91.36000000000013,3.31
2055,District of Columbia,34.06,2.38,60.94,3.08,50.440000000000055,2.12
2055,Florida,1083.13,3.38,1567.22,3.39,1930.0799999999945,3.72
2055,Georgia,977.21,5.03,1902.73,6.81,2294.4400000000023,7.11
2055,Idaho,129.32,3.24,60.27,1.0,19.390000000000327,0.26
2055,Illinois,1522.23,8.36,1823.67,6.88,2392.040000000001,7.7
2055,Indiana,243.36,1.81,112.63,0.58,2.9399999999986903,0.01
2055,Iowa,726.95,9.88,820.64,7.93,969.6599999999999,8.15
2055,Kansas,479.78,7.35,421.01,4.2,490.8600000000006,4.22
2055,Kentucky,273.63,2.45,528.01,3.46,606.9000000000015,3.37
2055,Louisiana,369.58,3.17,751.29,4.9,826.4799999999996,4.68
2055,Maine,147.05,8.9,163.36,6.92,216.76999999999998,7.62
2055,Maryland,172.08,2.09,223.55,1.91,128.9400000000005,0.91
2055,Massachusetts,806.01,10.08,924.22,8.11,1209.7199999999993,8.81
2055,Michigan,195.94,1.58,155.61,0.91,126.43999999999869,0.63
2055,Minnesota,1108.1,11.11,1309.67,9.49,1536.4899999999998,9.69
2055,Mississippi,313.09,4.82,580.99,6.51,705.3400000000001,6.81
2055,Missouri,653.53,5.41,487.65,2.74,588.3300000000017,2.87
2055,Montana,55.4,2.63,14.92,0.54,16.059999999999945,0.5
2055,Nebraska,382.07,8.32,361.14,5.18,432.7300000000005,5.36
2055,Nevada,91.06,1.61,89.0,0.93,9.889999999999418,0.09
2055,New Hampshire,153.98,9.18,172.52,7.2,228.09000000000015,7.9
2055,New Jersey,231.9,2.52,449.12,3.56,410.0699999999997,2.69
2055,New Mexico,212.1,5.45,171.38,2.93,222.09000000000015,3.34
2055,New York,1621.98,7.89,1780.67,5.96,2377.659999999996,6.55
2055,North Carolina,763.25,3.93,1398.53,4.99,1385.6299999999974,4.16
2055,North Dakota,507.68,15.81,618.57,13.49,724.6999999999998,13.72
2055,Ohio,385.54,2.04,376.44,1.38,98.95000000000437,0.3
