Year,BA,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2030,IPCO,48.33,1.85,94.56,2.42,55.61999999999989,1.15
2030,ISNE,336.57,1.86,637.96,2.66,597.9000000000015,2.04
2030,JEA,40.89,2.21,70.11,2.62,81.94000000000005,2.53
2030,LDWP,74.36,1.64,149.3,2.26,120.42000000000007,1.4
2030,LGEE,79.25,1.87,150.55,2.54,81.96999999999935,1.1
2030,MISO,933.85,1.03,1973.93,1.67,2510.279999999999,1.81
2030,NEVP,96.45,1.58,178.85,1.91,23.709999999999127,0.21
2030,NSB,1.59,2.6,3.3,3.52,2.039999999999992,1.81
2030,NWMT,14.16,1.14,21.4,1.39,9.740000000000009,0.54
2030,NYIS,373.89,1.73,837.61,2.92,559.760000000002,1.62
2030,PACE,88.05,1.08,191.49,1.85,320.72000000000116,2.59
2030,PACW,56.29,1.83,70.87,1.76,60.529999999999745,1.24
2030,PGE,65.08,2.13,103.81,2.54,190.19999999999982,3.58
2030,PJM,1662.65,1.48,3291.25,2.11,784.7299999999814,0.4
2030,PNM,27.26,1.22,47.96,1.6,81.07999999999993,2.19
2030,PSCO,84.01,1.24,216.23,2.46,211.0699999999997,1.91
2030,PSEI,64.09,1.41,50.48,0.82,44.23999999999978,0.57
2030,SC,73.93,1.94,123.89,2.23,153.32999999999993,2.31
2030,SCEG,73.75,1.84,123.63,2.16,175.52999999999975,2.58
2030,SCL,17.83,1.18,17.03,0.85,20.0,0.83
2030,SEC,3.59,1.93,5.99,2.18,1.2399999999999523,0.39
2030,SOCO,514.85,1.66,754.48,1.66,706.7699999999968,1.31
2030,SPA,1.15,1.38,1.82,1.62,0.8300000000000125,0.62
2030,SRP,80.74,1.68,127.24,1.6,92.36999999999898,0.88
2030,SWPP,537.1,1.42,1124.01,2.12,1121.1300000000047,1.75
2030,TAL,8.46,2.14,16.41,2.79,11.720000000000027,1.66
2030,TEC,65.48,2.14,98.03,2.21,18.479999999999563,0.37
2030,TEPC,38.68,1.7,60.39,1.7,103.67000000000007,2.2
2030,TIDC,6.85,1.64,12.8,2.03,6.840000000000032,0.78
2030,TPWR,11.22,1.5,8.83,0.85,7.379999999999882,0.57
2030,TVA,387.89,1.65,665.55,1.97,749.5499999999956,1.83
2030,WACM,45.98,1.14,87.15,1.78,87.97999999999956,1.51
2030,WALC,14.22,1.09,14.18,0.76,9.980000000000018,0.45
2030,WAUW,2.11,2.02,4.37,3.14,3.5600000000000023,2.16
2035,AEC,12.33,1.87,19.53,1.94,15.210000000000036,1.25
2035,AECI,68.17,2.33,124.42,2.96,114.93000000000029,2.2
2035,AVA,34.15,1.71,41.23,1.59,34.159999999999854,1.09
2035,AZPS,100.21,1.8,150.73,1.64,80.1200000000008,0.67
2035,BANC,60.21,2.18,110.48,2.61,68.98999999999978,1.2
2035,BPAT,148.73,1.64,208.21,1.86,359.8299999999999,2.48
2035,CHPD,6.97,2.3,10.26,2.19,11.210000000000036,1.72
2035,CISO,514.1,1.42,831.0,1.6,439.1599999999962,0.68
2035,CPLE,180.92,2.1,280.5,2.24,193.20999999999913,1.25
2035,DOPD,7.02,2.55,11.15,3.04,5.340000000000032,1.14
2035,DUK,264.29,1.7,508.74,2.36,642.0,2.42
2035,EPE,20.07,1.54,38.26,1.97,25.200000000000273,1.0
2035,ERCO,836.19,1.67,1626.44,2.27,896.820000000007,1.03
2035,FMPP,39.51,1.46,60.58,1.58,34.900000000000546,0.79
2035,FPC,146.4,1.8,251.95,2.09,205.5600000000013,1.44
2035,FPL,267.97,1.43,398.47,1.5,296.47999999999956,0.97
2035,GCPD,11.81,1.37,15.99,1.49,6.330000000000155,0.51
2035,GVL,6.69,2.18,11.89,2.67,17.370000000000005,3.22
2035,HST,1.54,1.89,1.69,1.44,2.6100000000000136,2.0
2035,IID,12.1,1.98,21.81,1.94,3.9700000000000273,0.27
2035,IPCO,53.39,1.82,126.57,3.02,98.93000000000029,1.86
2035,ISNE,298.29,1.57,643.4,2.55,1079.9800000000032,3.42
2035,JEA,38.27,1.96,61.7,2.24,73.45000000000027,2.21
2035,LDWP,79.1,1.69,161.47,2.32,61.899999999999636,0.69
2035,LGEE,68.91,1.55,117.24,1.9,64.21000000000004,0.86
2035,MISO,1032.59,1.08,2023.68,1.6,1399.8500000000058,0.94
2035,NEVP,103.48,1.61,186.32,1.8,98.95000000000073,0.78
2035,NSB,1.56,2.47,2.83,2.92,4.480000000000004,3.84
2035,NWMT,16.18,1.2,28.14,1.73,42.820000000000164,2.27
2035,NYIS,360.75,1.63,856.68,2.87,359.3500000000058,1.0
2035,PACE,114.09,1.28,280.8,2.5,82.20000000000073,0.6
2035,PACW,60.27,1.8,90.5,2.16,170.6800000000003,3.39
2035,PGE,68.82,2.07,125.17,2.94,85.26999999999953,1.55
2035,PJM,1737.39,1.47,3735.09,2.24,686.3099999999977,0.34
2035,PNM,32.75,1.34,59.28,1.78,25.309999999999945,0.63
2035,PSCO,95.56,1.28,269.97,2.73,244.02999999999884,1.94
2035,PSEI,69.29,1.38,85.18,1.32,131.40999999999985,1.67
2035,SC,74.67,1.83,117.57,2.02,107.48999999999978,1.51
2035,SCEG,72.49,1.7,123.5,2.08,128.71000000000004,1.75
2035,SCL,19.5,1.18,28.11,1.34,28.86999999999989,1.13
2035,SEC,3.11,1.59,4.4,1.52,4.6200000000000045,1.26
2035,SOCO,496.28,1.52,874.62,1.9,750.489999999998,1.34
2035,SPA,1.1,1.27,1.46,1.25,0.4099999999999966,0.3
2035,SRP,96.34,1.83,139.34,1.54,31.139999999999418,0.27
2035,SWPP,632.34,1.68,944.57,1.74,1127.010000000002,1.73
2035,TAL,8.29,2.03,14.29,2.36,5.009999999999991,0.68
2035,TEC,61.91,1.91,95.87,2.07,113.43000000000029,2.08
2035,TEPC,48.92,1.91,82.09,2.04,13.63000000000011,0.27
2035,TIDC,6.85,1.67,11.32,1.74,7.740000000000009,0.91
2035,TPWR,11.74,1.43,15.97,1.49,21.690000000000055,1.64
2035,TVA,354.98,1.43,664.35,1.93,570.4500000000044,1.38
2035,WACM,55.57,1.25,112.09,2.05,105.47000000000025,1.65
2035,WALC,16.55,1.23,11.67,0.58,9.849999999999909,0.41
2035,WAUW,2.36,2.1,5.39,3.68,11.569999999999993,6.4
2040,AEC,15.76,2.11,29.16,2.59,4.599999999999909,0.34
2040,AECI,83.92,2.63,133.49,2.64,173.33999999999924,2.91
2040,AVA,34.62,1.56,54.0,1.92,3.430000000000291,0.1
2040,AZPS,102.27,1.64,184.41,1.81,247.67000000000007,1.98
2040,BANC,48.56,1.61,97.97,2.14,79.84000000000015,1.21
2040,BPAT,143.64,1.46,237.78,2.02,255.27000000000044,1.82
2040,CHPD,6.62,1.96,11.44,2.36,13.220000000000027,2.22
2040,CISO,406.33,1.04,765.15,1.41,724.7200000000012,1.08
2040,CPLE,211.96,2.22,409.25,3.05,230.54000000000087,1.41
2040,DOPD,6.3,2.08,10.96,2.79,13.07000000000005,2.73
2040,DUK,305.07,1.79,624.42,2.69,505.369999999999,1.78
2040,EPE,22.14,1.52,47.69,2.21,65.55999999999995,2.53
2040,ERCO,788.69,1.48,1263.18,1.57,441.9899999999907,0.45
2040,FMPP,42.11,1.49,74.07,1.76,24.88000000000011,0.52
2040,FPC,149.78,1.74,273.45,2.06,65.19999999999891,0.43
2040,FPL,272.07,1.38,477.95,1.64,595.380000000001,1.81
2040,GCPD,10.76,1.17,14.95,1.3,19.069999999999936,1.43
2040,GVL,7.19,2.21,13.76,2.81,7.67999999999995,1.3
2040,HST,1.58,1.86,2.04,1.61,1.740000000000009,1.26
2040,IID,10.54,1.62,18.2,1.56,11.3900000000001,0.78
2040,IPCO,50.04,1.61,93.58,1.98,40.539999999999964,0.67
2040,ISNE,347.77,1.77,668.32,2.64,265.6899999999987,0.84
2040,JEA,38.97,1.87,66.02,2.18,58.23999999999978,1.54
2040,LDWP,59.67,1.2,120.83,1.68,30.299999999999272,0.32
2040,LGEE,97.16,2.02,175.43,2.69,43.539999999999964,0.55
2040,MISO,1180.19,1.16,2309.88,1.78,2034.7700000000186,1.36
2040,NEVP,98.85,1.5,123.97,1.12,96.57999999999993,0.72
2040,NSB,1.61,2.43,3.01,2.8,0.9099999999999966,0.69
2040,NWMT,18.23,1.25,32.69,1.86,42.559999999999945,2.04
2040,NYIS,400.27,1.8,897.96,3.1,220.11000000000058,0.62
2040,PACE,100.46,1.02,257.4,2.09,270.0100000000002,1.84
2040,PACW,53.5,1.5,76.72,1.74,79.02999999999975,1.52
2040,PGE,60.81,1.73,108.04,2.42,136.54999999999927,2.51
2040,PJM,1992.7,1.63,4398.55,2.67,3348.180000000022,1.69
2040,PNM,37.2,1.37,70.67,1.92,58.75,1.37
2040,PSCO,121.87,1.46,323.7,2.92,241.13999999999942,1.82
2040,PSEI,62.33,1.15,95.18,1.4,83.94999999999982,1.04
2040,SC,94.51,2.04,173.06,2.72,75.11999999999989,0.98
2040,SCEG,91.76,1.91,167.2,2.56,52.26999999999953,0.66
2040,SCL,17.81,1.0,28.25,1.27,37.58000000000038,1.52
2040,SEC,3.43,1.67,4.85,1.55,11.130000000000052,2.77
2040,SOCO,666.96,1.84,1242.37,2.46,1299.530000000006,2.19
2040,SPA,1.35,1.45,1.95,1.57,1.049999999999983,0.74
2040,SRP,95.58,1.63,166.28,1.68,199.25,1.68
2040,SWPP,706.9,1.66,1236.92,1.98,856.2899999999936,1.19
2040,TAL,7.95,1.79,14.07,2.14,15.789999999999964,1.94
2040,TEC,56.43,1.66,83.43,1.66,50.960000000000036,0.88
2040,TEPC,45.93,1.63,84.93,1.89,61.5,1.12
2040,TIDC,5.53,1.21,9.86,1.41,3.1200000000000045,0.34
2040,TPWR,11.03,1.24,17.57,1.55,21.50999999999999,1.62
2040,TVA,472.34,1.74,916.14,2.46,1596.8899999999994,3.59
2040,WACM,62.33,1.25,146.84,2.43,189.9400000000005,2.75
2040,WALC,13.19,0.89,11.28,0.51,4.140000000000327,0.16
2040,WAUW,2.61,2.19,5.76,3.65,5.329999999999984,2.71
2045,AEC,21.54,2.76,42.98,3.79,44.07999999999993,3.15
2045,AECI,111.37,3.23,221.64,4.31,193.38999999999942,2.93
2045,AVA,26.87,1.13,45.23,1.46,57.820000000000164,1.63
2045,AZPS,101.29,1.44,189.94,1.7,45.090000000000146,0.31
2045,BANC,41.92,1.32,82.89,1.7,35.94999999999982,0.55
2045,BPAT,102.67,0.98,181.33,1.4,174.33000000000175,1.14
2045,CHPD,5.29,1.51,8.92,1.73,7.9500000000000455,1.09
2045,CISO,336.69,0.82,623.76,1.09,203.5500000000029,0.28
2045,CPLE,290.7,2.86,579.06,3.94,707.5699999999997,3.92
2045,DOPD,4.56,1.45,7.52,1.76,3.07000000000005,0.53
2045,DUK,449.79,2.48,967.43,3.85,1105.2900000000009,3.52
2045,EPE,27.09,1.74,56.96,2.45,47.13999999999987,1.65
2045,ERCO,993.95,1.73,1572.1,1.86,1168.5,1.21
2045,FMPP,46.93,1.52,84.26,1.88,38.04999999999927,0.75
2045,FPC,160.92,1.71,322.65,2.27,330.25,2.0
2045,FPL,323.89,1.51,597.85,1.92,663.8399999999965,1.9
2045,GCPD,7.52,0.77,8.7,0.7,10.189999999999827,0.71
2045,GVL,7.7,2.18,16.99,3.25,1.6399999999999864,0.26
2045,HST,1.96,2.14,2.49,1.82,2.780000000000001,1.84
2045,IID,11.34,1.66,20.41,1.68,37.289999999999964,2.28
2045,IPCO,47.87,1.38,101.33,1.96,140.67999999999938,2.18
2045,ISNE,529.59,2.53,859.64,3.02,972.0999999999985,2.7
2045,JEA,41.01,1.82,78.36,2.4,45.51999999999998,1.19
2045,LDWP,56.3,1.08,123.42,1.65,155.52000000000044,1.57
2045,LGEE,118.25,2.35,210.01,2.98,195.21000000000004,2.36
2045,MISO,1539.81,1.43,2800.23,1.99,3009.029999999999,1.87
2045,NEVP,88.42,1.18,141.55,1.16,31.799999999999272,0.2
2045,NSB,1.74,2.45,3.17,2.75,0.8599999999999852,0.63
2045,NWMT,19.78,1.27,26.23,1.36,24.970000000000255,1.11
2045,NYIS,585.89,2.45,1396.18,4.4,1459.1800000000003,3.79
2045,PACE,80.88,0.76,208.96,1.57,212.28000000000065,1.32
2045,PACW,38.4,1.0,55.25,1.14,37.76999999999953,0.67
2045,PGE,42.43,1.12,81.39,1.67,44.400000000000546,0.71
2045,PJM,2663.49,2.07,4946.64,2.75,3401.790000000008,1.62
2045,PNM,45.91,1.59,65.92,1.63,14.259999999999309,0.29
2045,PSCO,136.94,1.5,341.21,2.8,591.9799999999996,3.79
2045,PSEI,50.01,0.86,89.88,1.23,94.95999999999913,1.11
2045,SC,142.0,2.89,287.15,4.21,207.5599999999995,2.5
2045,SCEG,141.91,2.79,294.36,4.24,251.79000000000087,2.97
2045,SCL,15.08,0.8,25.83,1.09,20.15000000000009,0.74
2045,SEC,3.55,1.6,5.42,1.62,12.930000000000007,2.96
2045,SOCO,963.17,2.52,2108.75,4.09,945.4599999999991,1.57
2045,SPA,1.64,1.64,2.88,2.17,2.2299999999999898,1.47
2045,SRP,94.98,1.43,170.12,1.57,87.80000000000109,0.63
2045,SWPP,962.49,2.04,2107.65,3.25,1351.770000000004,1.72
2045,TAL,9.61,2.0,18.56,2.65,36.860000000000014,4.44
2045,TEC,59.04,1.58,104.59,1.93,102.19999999999982,1.65
2045,TEPC,54.22,1.69,108.99,2.22,19.029999999999745,0.3
2045,TIDC,5.09,1.05,10.15,1.36,7.789999999999964,0.8
2045,TPWR,8.98,0.95,16.65,1.36,7.959999999999809,0.55
2045,TVA,616.56,2.18,1263.93,3.26,1253.3899999999994,2.77
2045,WACM,68.74,1.28,139.27,2.1,149.09000000000015,1.88
2045,WALC,14.17,0.85,19.59,0.83,0.8699999999998909,0.03
2045,WAUW,2.35,1.87,4.04,2.32,0.22999999999998977,0.11
2050,AEC,21.83,2.48,50.19,3.84,2.5399999999999636,0.16
2050,AECI,107.09,2.98,209.95,3.8,190.0599999999995,2.75
2050,AVA,32.18,1.32,42.83,1.34,43.44999999999982,1.16
2050,AZPS,137.13,1.87,217.56,1.79,52.01999999999862,0.35
2050,BANC,59.41,1.8,106.11,2.09,142.76000000000022,1.98
2050,BPAT,132.25,1.2,183.91,1.38,254.47999999999956,1.53
2050,CHPD,6.04,1.67,8.02,1.5,7.189999999999941,1.0
2050,CISO,546.38,1.25,964.55,1.59,853.1699999999983,1.06
2050,CPLE,251.52,2.3,471.95,2.96,306.51000000000204,1.59
2050,DOPD,5.48,1.69,7.15,1.63,7.5499999999999545,1.28
2050,DUK,415.86,2.09,946.83,3.42,1211.1300000000047,3.58
2050,EPE,33.38,2.04,58.59,2.31,109.86000000000013,3.53
2050,ERCO,967.19,1.57,1557.92,1.7,1333.3300000000017,1.23
2050,FMPP,56.04,1.65,107.43,2.2,38.970000000000255,0.7
2050,FPC,187.84,1.8,367.36,2.35,293.3100000000013,1.64
2050,FPL,367.77,1.56,703.67,2.09,500.75,1.33
2050,GCPD,9.79,0.94,15.59,1.17,5.289999999999964,0.35
2050,GVL,9.49,2.42,20.2,3.52,24.279999999999973,3.47
2050,HST,1.86,1.87,2.6,1.78,0.21000000000000796,0.13
2050,IID,14.65,2.08,21.43,1.66,31.830000000000155,1.92
2050,IPCO,60.17,1.6,137.52,2.53,105.36999999999989,1.52
2050,ISNE,509.12,2.35,761.14,2.49,1251.9599999999991,3.26
2050,JEA,52.55,2.07,108.04,3.02,23.0,0.55
2050,LDWP,92.09,1.66,210.33,2.63,433.3799999999992,3.9
2050,LGEE,127.41,2.29,279.08,3.57,253.36999999999898,2.69
2050,MISO,1528.29,1.35,2611.87,1.72,1097.9100000000035,0.62
2050,NEVP,128.68,1.57,170.89,1.28,65.7400000000016,0.4
2050,NSB,2.05,2.59,3.99,3.18,6.170000000000016,4.19
2050,NWMT,19.26,1.15,30.89,1.51,51.63999999999987,2.19
2050,NYIS,504.09,2.1,1009.09,3.05,1000.1299999999974,2.46
2050,PACE,135.11,1.23,278.79,1.98,390.60999999999694,2.32
2050,PACW,54.3,1.34,74.21,1.46,52.68000000000029,0.88
2050,PGE,59.43,1.48,107.28,2.09,57.100000000000364,0.85
2050,PJM,2587.67,1.92,4459.19,2.32,4211.149999999994,1.84
2050,PNM,62.18,1.99,68.53,1.53,79.69000000000051,1.46
2050,PSCO,158.46,1.63,343.38,2.59,517.5900000000001,3.14
2050,PSEI,61.71,1.02,76.94,1.01,102.73000000000138,1.13
2050,SC,112.07,2.1,257.1,3.48,313.7000000000007,3.59
2050,SCEG,110.97,2.01,258.52,3.43,432.5499999999993,4.86
2050,SCL,16.78,0.85,21.54,0.87,2.6399999999998727,0.09
2050,SEC,4.27,1.72,6.41,1.75,8.729999999999961,1.87
2050,SOCO,905.15,2.11,2379.55,4.06,1479.1699999999983,2.14
2050,SPA,1.45,1.37,2.15,1.47,0.7400000000000091,0.44
2050,SRP,132.53,1.91,209.41,1.78,63.02000000000044,0.44
2050,SWPP,1013.63,2.02,2443.77,3.55,2298.37000000001,2.74
2050,TAL,11.75,2.18,27.5,3.57,41.700000000000045,4.48
2050,TEC,66.27,1.66,106.93,1.8,144.86000000000058,2.14
2050,TEPC,69.6,2.04,123.12,2.3,78.27999999999975,1.23
2050,TIDC,7.32,1.47,12.18,1.56,26.339999999999918,2.48
2050,TPWR,10.23,1.03,13.63,1.07,12.710000000000036,0.84
2050,TVA,678.91,2.14,1763.44,4.02,2290.5099999999948,4.34
2050,WACM,86.53,1.52,134.66,1.89,192.46999999999935,2.3
2050,WALC,20.89,1.2,22.46,0.89,36.11999999999989,1.27
2050,WAUW,2.68,1.96,5.7,3.15,8.140000000000015,3.64
2055,AEC,40.27,4.57,72.12,5.33,2.2999999999999545,0.12
2055,AECI,128.58,3.33,215.44,3.71,308.4300000000003,4.35
2055,AVA,43.36,1.62,67.61,1.95,125.0,3.01
2055,AZPS,170.33,2.22,187.64,1.46,267.7900000000009,1.64
2055,BANC,65.0,1.91,86.09,1.56,48.73000000000047,0.65
2055,BPAT,163.99,1.4,242.04,1.71,171.04999999999927,1.04
2055,CHPD,8.08,2.08,11.9,2.16,4.780000000000086,0.69
2055,CISO,531.91,1.18,772.65,1.17,10.169999999998254,0.01
2055,CPLE,473.39,4.12,828.0,4.9,795.510000000002,3.89
2055,DOPD,8.11,2.28,12.04,2.56,12.240000000000009,2.15
