Year,State,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2020,Alabama,108.23,0.95,199.25,1.25,227.20000000000073,1.21
2020,Arizona,123.56,1.04,289.96,1.64,117.77999999999884,0.55
2020,Arkansas,49.33,0.81,96.84,1.2,6.010000000000218,0.06
2020,California,386.32,0.99,795.62,1.45,721.7900000000081,0.99
2020,Colorado,67.08,0.89,157.77,1.64,108.75,0.93
2020,Connecticut,57.09,1.47,141.77,2.8,223.65999999999985,3.47
2020,Delaware,17.75,1.09,49.62,2.27,67.40000000000009,2.53
2020,District of Columbia,20.48,1.22,57.14,2.52,77.23999999999978,2.79
2020,Florida,327.61,1.01,582.57,1.22,64.34999999999854,0.12
2020,Georgia,183.41,1.01,318.34,1.24,494.84999999999854,1.63
2020,Idaho,35.83,1.11,81.6,1.93,178.85000000000036,3.31
2020,Illinois,177.65,0.91,489.73,1.92,658.6100000000006,2.16
2020,Indiana,108.24,0.81,297.18,1.75,327.96000000000276,1.64
2020,Iowa,52.3,0.82,125.21,1.51,50.48999999999978,0.52
2020,Kansas,69.03,1.21,147.59,1.86,153.47999999999956,1.63
2020,Kentucky,93.68,0.93,209.63,1.52,107.43999999999869,0.64
2020,Louisiana,85.81,0.74,198.49,1.33,83.0099999999984,0.47
2020,Maine,23.33,1.6,45.87,2.36,69.36999999999989,2.79
2020,Maryland,101.08,1.09,282.41,2.27,383.64999999999964,2.53
2020,Massachusetts,110.37,1.47,272.95,2.79,430.3600000000006,3.46
2020,Michigan,94.15,0.71,219.48,1.29,156.3299999999981,0.78
2020,Minnesota,64.24,0.72,134.09,1.16,50.719999999999345,0.37
2020,Mississippi,48.05,0.77,102.39,1.22,29.93000000000029,0.3
2020,Missouri,131.35,1.14,312.55,2.03,115.42000000000189,0.63
2020,Montana,16.51,0.93,27.18,1.23,19.940000000000055,0.79
2020,Nebraska,44.72,1.11,86.38,1.54,85.17000000000007,1.27
2020,Nevada,56.85,1.12,120.11,1.58,102.52000000000044,1.08
2020,New Hampshire,22.77,1.56,47.1,2.43,72.06999999999971,2.92
2020,New Jersey,131.82,1.19,374.67,2.53,472.01000000000204,2.61
2020,New Mexico,25.93,0.88,47.47,1.16,4.650000000000546,0.1
2020,New York,285.14,1.32,771.78,2.71,902.5599999999977,2.51
2020,North Carolina,214.71,1.17,405.17,1.58,67.80999999999767,0.22
2020,North Dakota,23.13,1.05,24.96,0.79,28.600000000000364,0.77
2020,Ohio,201.85,1.04,468.23,1.75,634.5299999999988,1.94
2020,Oklahoma,94.66,1.17,173.15,1.5,135.03000000000065,0.98
2020,Oregon,81.52,1.25,112.97,1.37,81.6200000000008,0.77
2020,Pennsylvania,218.5,1.08,610.02,2.26,829.1000000000022,2.52
2020,Rhode Island,16.28,1.56,43.76,3.22,69.57999999999993,4.03
2020,South Carolina,131.2,1.2,238.85,1.56,89.59999999999854,0.47
2020,South Dakota,16.68,1.11,16.51,0.77,9.199999999999818,0.36
2020,Tennessee,138.81,1.02,281.32,1.48,231.05999999999767,1.01
2020,Texas,416.92,0.8,582.63,0.76,555.0,0.62
