Year,State,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2030,Texas,637.6,1.14,1351.15,1.72,1142.8300000000017,1.24
2030,Utah,58.05,1.17,85.72,1.3,67.3799999999992,0.86
2030,Vermont,12.67,1.87,18.27,2.0,6.240000000000009,0.56
2030,Virginia,208.17,1.34,397.04,1.82,403.2199999999975,1.48
2030,Washington,134.01,0.99,119.68,0.67,154.69000000000233,0.69
2030,West Virginia,48.12,1.33,96.83,1.92,100.59000000000015,1.6
2030,Wisconsin,82.05,0.93,192.39,1.71,279.9500000000007,2.1
2030,Wyoming,17.75,0.89,40.75,1.66,51.679999999999836,1.79
2035,Alabama,141.26,1.25,220.81,1.39,151.66999999999825,0.79
2035,Arizona,171.23,1.39,317.97,1.65,339.5699999999997,1.4
2035,Arkansas,68.13,1.09,150.38,1.83,127.46000000000095,1.32
2035,California,447.51,1.1,636.5,1.08,723.0,0.98
2035,Colorado,91.4,1.03,273.72,2.43,299.4899999999998,2.15
2035,Connecticut,47.92,1.29,98.43,2.0,161.0699999999997,2.62
2035,Delaware,21.08,1.34,42.23,1.9,33.09999999999991,1.24
2035,District of Columbia,28.54,1.9,68.16,3.22,67.80999999999995,2.68
2035,Florida,500.98,1.59,912.0,2.05,1256.8899999999994,2.42
2035,Georgia,240.88,1.33,384.58,1.5,232.95999999999913,0.75
2035,Idaho,40.28,1.07,105.45,2.17,105.82000000000062,1.78
2035,Illinois,211.26,1.19,471.38,1.95,455.2099999999991,1.59
2035,Indiana,136.69,1.07,304.08,1.79,303.27999999999884,1.51
2035,Iowa,74.32,1.18,106.77,1.23,78.68000000000029,0.77
2035,Kansas,90.25,1.45,247.61,3.0,234.92000000000007,2.38
2035,Kentucky,124.01,1.3,187.5,1.38,297.02999999999884,1.83
2035,Louisiana,126.4,1.09,313.48,2.1,305.5499999999993,1.74
2035,Maine,20.2,1.4,34.46,1.78,50.10999999999967,2.07
2035,Maryland,133.23,1.53,323.72,2.67,305.4200000000001,2.1
2035,Massachusetts,95.63,1.29,193.1,1.97,312.9200000000001,2.55
2035,Michigan,127.12,1.05,230.03,1.42,220.84000000000015,1.16
2035,Minnesota,102.75,1.2,115.72,0.97,84.78000000000065,0.6
2035,Mississippi,71.02,1.14,138.44,1.65,177.1900000000005,1.79
2035,Missouri,143.01,1.26,361.97,2.44,297.25,1.7
2035,Montana,18.07,0.94,40.41,1.71,44.09999999999991,1.65
2035,Nebraska,55.0,1.33,123.43,2.2,106.31999999999971,1.59
2035,Nevada,65.36,1.2,112.17,1.32,72.02000000000044,0.7
2035,New Hampshire,20.52,1.38,35.92,1.8,53.25999999999976,2.13
2035,New Jersey,244.24,2.53,543.44,3.96,695.2999999999975,4.23
2035,New Mexico,36.05,1.07,82.89,1.86,86.01999999999953,1.61
2035,New York,273.23,1.31,679.79,2.44,1162.7300000000032,3.48
2035,North Carolina,274.34,1.49,488.54,1.88,742.5900000000001,2.34
2035,North Dakota,36.85,1.49,29.86,0.83,8.779999999999745,0.21
2035,Ohio,243.83,1.35,480.18,1.87,371.15999999999985,1.2
2035,Oklahoma,124.2,1.38,303.33,2.51,256.7699999999986,1.77
2035,Oregon,80.99,1.16,113.56,1.29,207.77000000000044,1.97
2035,Pennsylvania,316.13,1.63,769.96,2.83,747.9799999999996,2.3
2035,Rhode Island,13.36,1.31,26.14,1.92,41.57999999999993,2.44
2035,South Carolina,156.29,1.41,262.94,1.69,398.1200000000026,2.09
2035,South Dakota,23.05,1.55,17.54,0.82,3.369999999999891,0.13
2035,Tennessee,174.89,1.29,304.39,1.61,538.5499999999993,2.39
2035,Texas,784.63,1.35,1569.5,1.95,1438.020000000004,1.49
2035,Utah,53.73,0.97,137.31,1.98,90.5099999999984,1.08
2035,Vermont,9.82,1.42,16.38,1.77,23.410000000000082,2.01
2035,Virginia,221.62,1.4,523.74,2.37,513.7899999999972,1.94
2035,Washington,127.81,0.92,135.74,0.77,240.88000000000102,1.1
2035,West Virginia,50.95,1.49,73.72,1.47,39.13000000000011,0.65
2035,Wisconsin,92.53,1.09,140.65,1.22,128.27000000000044,0.94
2035,Wyoming,20.41,0.95,50.5,1.92,39.94999999999982,1.29
2040,Alabama,171.67,1.45,331.18,2.02,126.97999999999956,0.65
2040,Arizona,176.13,1.27,472.0,2.33,459.59999999999854,1.89
2040,Arkansas,80.2,1.24,186.09,2.22,127.63000000000102,1.32
2040,California,491.03,1.18,667.0,1.09,744.2600000000093,0.96
2040,Colorado,122.42,1.26,364.3,2.98,395.1399999999994,2.75
2040,Connecticut,50.84,1.35,91.7,1.91,52.9399999999996,0.86
2040,Delaware,17.85,1.16,33.19,1.58,40.309999999999945,1.57
2040,District of Columbia,16.45,1.16,32.52,1.7,40.63000000000011,1.73
2040,Florida,430.5,1.39,709.15,1.55,404.2900000000009,0.77
2040,Georgia,278.14,1.46,528.74,1.98,162.02999999999884,0.51
2040,Idaho,50.39,1.28,129.93,2.52,98.0,1.51
2040,Illinois,187.57,1.06,322.81,1.36,334.2099999999991,1.18
2040,Indiana,166.47,1.28,383.34,2.29,406.16999999999825,2.09
2040,Iowa,77.21,1.12,147.96,1.65,71.14999999999964,0.69
2040,Kansas,106.59,1.66,255.32,2.88,217.48999999999978,2.12
2040,Kentucky,169.22,1.68,383.29,2.83,564.7900000000009,3.44
2040,Louisiana,120.93,1.06,245.68,1.68,122.39999999999782,0.72
2040,Maine,22.0,1.46,34.22,1.77,9.759999999999764,0.39
2040,Maryland,95.07,1.16,168.76,1.51,199.84999999999854,1.46
2040,Massachusetts,100.69,1.34,190.38,1.98,128.38000000000102,1.04
2040,Michigan,125.4,1.07,141.02,0.91,30.25,0.17
2040,Minnesota,106.01,1.19,92.88,0.77,61.460000000000946,0.44
2040,Mississippi,77.84,1.22,155.69,1.85,245.79999999999927,2.52
2040,Missouri,487.65,4.34,930.63,5.97,921.2999999999993,5.13
2040,Montana,23.87,1.18,60.53,2.45,45.679999999999836,1.58
2040,Nebraska,68.86,1.54,142.11,2.26,96.23999999999978,1.33
2040,Nevada,83.06,1.65,62.19,0.73,40.05999999999949,0.38
2040,New Hampshire,21.55,1.4,36.19,1.83,15.789999999999964,0.62
2040,New Jersey,110.78,1.19,236.32,1.89,265.5600000000013,1.74
2040,New Mexico,42.24,1.2,79.76,1.63,69.30000000000018,1.24
2040,New York,273.83,1.32,601.88,2.25,922.5800000000017,2.76
2040,North Carolina,274.24,1.46,518.18,2.01,525.1899999999987,1.69
2040,North Dakota,39.08,1.47,30.51,0.79,4.4299999999993815,0.1
2040,Ohio,223.52,1.22,477.77,1.94,614.760000000002,2.04
2040,Oklahoma,156.26,1.65,341.92,2.59,189.75,1.24
2040,Oregon,92.92,1.29,148.02,1.67,177.29999999999927,1.74
2040,Pennsylvania,216.77,1.17,438.92,1.76,551.75,1.8
2040,Rhode Island,14.02,1.34,26.82,2.0,18.79000000000019,1.1
2040,South Carolina,145.96,1.28,263.86,1.68,162.23999999999796,0.87
2040,South Dakota,22.37,1.39,28.75,1.27,17.079999999999927,0.66
2040,Tennessee,206.25,1.49,395.18,2.09,698.1999999999971,3.06
2040,Texas,782.98,1.3,1613.94,1.92,906.0299999999988,0.93
2040,Utah,63.6,1.05,187.46,2.51,189.8099999999995,2.13
2040,Vermont,10.25,1.44,16.3,1.78,5.369999999999891,0.46
2040,Virginia,188.27,1.22,400.48,1.92,502.4300000000003,1.97
2040,Washington,149.71,1.06,127.21,0.72,76.87999999999738,0.37
2040,West Virginia,46.67,1.38,56.05,1.18,40.5,0.69
2040,Wisconsin,90.54,1.03,119.03,1.04,12.170000000000073,0.09
2040,Wyoming,24.75,1.06,65.12,2.29,62.91000000000031,1.89
2045,Alabama,207.05,1.75,482.4,3.03,182.36999999999898,0.98
2045,Arizona,150.31,1.07,341.77,1.6,242.4300000000003,0.89
2045,Arkansas,225.69,3.55,440.47,5.15,558.9599999999991,5.59
2045,California,409.26,0.95,579.24,0.93,455.7299999999959,0.58
2045,Colorado,136.01,1.33,361.18,2.73,418.46999999999935,2.55
2045,Connecticut,68.53,1.78,104.72,2.0,53.4399999999996,0.81
2045,Delaware,22.93,1.42,44.59,1.99,28.610000000000127,1.09
2045,District of Columbia,23.57,1.57,53.05,2.59,42.190000000000055,1.76
2045,Florida,397.1,1.25,820.42,1.77,726.5499999999956,1.38
2045,Georgia,354.78,1.87,815.54,3.17,141.97999999999956,0.47
2045,Idaho,42.29,1.01,117.07,2.15,165.55000000000018,2.51
2045,Illinois,238.29,1.31,421.74,1.68,555.1399999999994,1.9
2045,Indiana,157.75,1.17,309.6,1.74,460.369999999999,2.23
2045,Iowa,96.62,1.38,150.43,1.58,213.39999999999964,1.92
2045,Kansas,135.85,1.96,354.44,3.85,342.75,3.09
2045,Kentucky,144.04,1.43,223.86,1.6,81.31999999999971,0.49
2045,Louisiana,141.26,1.23,338.13,2.31,480.9900000000016,2.82
2045,Maine,30.32,1.93,37.47,1.73,9.599999999999909,0.35
2045,Maryland,127.43,1.46,270.89,2.27,197.59000000000015,1.42
2045,Massachusetts,136.69,1.76,214.71,2.04,115.61000000000058,0.87
2045,Michigan,153.66,1.28,208.24,1.27,284.3299999999981,1.5
2045,Minnesota,127.75,1.35,161.12,1.25,210.34000000000015,1.4
2045,Mississippi,82.8,1.29,199.87,2.41,130.76999999999862,1.36
2045,Missouri,199.6,1.62,498.58,3.1,709.4900000000016,3.71
2045,Montana,23.9,1.14,53.71,2.07,97.03999999999996,3.23
2045,Nebraska,87.31,1.94,154.23,2.4,131.14999999999964,1.69
2045,Nevada,67.74,1.08,173.77,1.92,100.57000000000153,0.87
2045,New Hampshire,30.25,1.89,39.26,1.78,12.650000000000091,0.46
2045,New Jersey,135.27,1.42,280.27,2.14,130.48999999999978,0.85
2045,New Mexico,48.42,1.31,91.07,1.77,106.59999999999945,1.74
2045,New York,328.16,1.52,630.65,2.16,466.3700000000026,1.32
2045,North Carolina,341.03,1.77,769.34,2.89,1075.5399999999972,3.29
2045,North Dakota,52.86,1.84,51.94,1.24,55.149999999999636,1.12
2045,Ohio,265.07,1.45,411.61,1.58,168.09000000000015,0.55
2045,Oklahoma,197.65,1.96,462.98,3.36,409.7900000000009,2.45
2045,Oregon,54.03,0.73,95.15,1.03,63.69000000000051,0.59
2045,Pennsylvania,272.13,1.42,523.19,1.96,326.2900000000009,1.05
2045,Rhode Island,18.87,1.72,31.79,2.14,19.24000000000001,1.03
2045,South Carolina,224.47,1.93,487.03,3.04,554.4099999999999,2.84
2045,South Dakota,30.27,1.82,33.98,1.42,36.559999999999945,1.29
2045,Tennessee,214.0,1.53,489.56,2.61,402.0499999999993,1.83
2045,Texas,792.14,1.24,1741.27,1.99,965.5699999999924,0.98
2045,Utah,56.43,0.87,177.48,2.22,176.71000000000095,1.82
2045,Vermont,14.23,1.95,17.07,1.69,3.6400000000001,0.29
2045,Virginia,256.64,1.6,582.07,2.65,469.7999999999993,1.83
2045,Washington,90.44,0.61,152.16,0.82,118.0099999999984,0.55
2045,West Virginia,53.26,1.55,66.55,1.32,7.649999999999636,0.13
2045,Wisconsin,122.15,1.34,147.91,1.19,184.36000000000058,1.28
2045,Wyoming,23.34,0.96,56.88,1.9,60.309999999999945,1.69
2050,Alabama,168.06,1.35,448.0,2.66,658.2400000000016,3.33
2050,Arizona,181.12,1.3,302.71,1.38,260.25,0.97
2050,Arkansas,84.0,1.25,201.4,2.32,355.8199999999997,3.48
2050,California,499.72,1.12,721.2,1.13,122.18000000000757,0.14
2050,Colorado,156.38,1.48,278.36,1.99,154.3199999999997,0.89
2050,Connecticut,68.77,1.68,138.45,2.51,168.77999999999975,2.43
2050,Delaware,20.45,1.31,33.97,1.51,23.20999999999958,0.86
2050,District of Columbia,18.03,1.32,28.48,1.44,17.920000000000073,0.75
2050,Florida,359.67,1.11,654.18,1.39,979.0599999999977,1.83
2050,Georgia,277.56,1.39,713.34,2.64,917.2300000000032,2.92
2050,Idaho,37.75,0.88,87.8,1.56,107.36000000000058,1.56
2050,Illinois,225.46,1.22,321.24,1.22,200.34000000000015,0.65
2050,Indiana,151.59,1.09,276.86,1.48,334.9500000000007,1.55
2050,Iowa,91.07,1.26,106.63,1.05,257.46999999999935,2.16
2050,Kansas,137.49,1.93,353.8,3.73,472.8099999999995,4.1
2050,Kentucky,139.87,1.31,300.0,2.03,278.7900000000009,1.58
2050,Louisiana,125.22,1.11,267.35,1.81,499.2099999999991,2.9
2050,Maine,48.52,3.11,38.51,1.7,27.75,0.97
2050,Maryland,107.2,1.31,182.2,1.55,128.48000000000138,0.91
2050,Massachusetts,139.27,1.7,267.27,2.4,320.8700000000008,2.28
2050,Michigan,136.08,1.11,170.41,1.01,278.1100000000006,1.43
2050,Minnesota,130.55,1.37,87.93,0.64,217.32999999999993,1.37
2050,Mississippi,77.65,1.18,201.77,2.34,371.0799999999999,3.7
2050,Missouri,178.96,1.4,399.67,2.33,687.9000000000015,3.36
2050,Montana,20.1,0.94,41.74,1.58,81.42000000000007,2.65
2050,Nebraska,77.32,1.58,168.72,2.5,231.67000000000098,2.83
2050,Nevada,67.35,1.11,125.07,1.36,134.1299999999992,1.2
2050,New Hampshire,37.98,2.37,31.01,1.35,3.980000000000018,0.14
2050,New Jersey,118.45,1.31,222.79,1.76,184.96000000000095,1.22
2050,New Mexico,56.93,1.54,47.54,0.88,5.140000000000327,0.08
2050,New York,341.91,1.57,614.48,2.05,48.43000000000029,0.13
2050,North Carolina,266.58,1.35,644.81,2.37,606.8600000000006,1.87
2050,North Dakota,47.3,1.56,37.41,0.84,89.63999999999942,1.69
2050,Ohio,247.83,1.33,362.7,1.33,195.03999999999724,0.6
2050,Oklahoma,180.45,1.72,450.75,3.17,634.3500000000022,3.65
2050,Oregon,46.02,0.61,75.6,0.81,5.549999999999272,0.05
2050,Pennsylvania,240.64,1.32,379.84,1.44,239.52999999999884,0.76
2050,Rhode Island,20.35,1.71,47.06,2.96,59.659999999999854,2.98
2050,South Carolina,148.83,1.24,361.06,2.2,499.65999999999985,2.58
2050,South Dakota,25.29,1.43,36.45,1.48,58.60999999999967,2.01
2050,Tennessee,226.63,1.53,631.29,3.18,987.7199999999975,4.15
2050,Texas,888.63,1.32,2028.17,2.21,1650.4399999999878,1.54
2050,Utah,61.16,0.9,154.38,1.8,280.5599999999995,2.77
2050,Vermont,18.44,2.54,14.45,1.38,2.0800000000001546,0.16
2050,Virginia,218.15,1.34,452.25,2.0,401.6700000000019,1.48
2050,Washington,72.33,0.47,139.09,0.75,190.1899999999987,0.86
2050,West Virginia,47.55,1.39,60.02,1.18,18.93000000000029,0.31
2050,Wisconsin,106.47,1.13,120.64,0.93,281.22999999999956,1.87
2050,Wyoming,25.53,1.02,41.47,1.32,70.57000000000016,1.91
2055,Alabama,146.3,1.19,320.0,1.91,115.35000000000218,0.58
2055,Arizona,207.37,1.46,307.9,1.37,140.13000000000102,0.5
2055,Arkansas,57.09,0.86,99.67,1.14,32.219999999999345,0.32
2055,California,700.6,1.61,583.14,0.86,789.5600000000122,0.93
2055,Colorado,150.85,1.36,170.11,1.15,3.6699999999982538,0.02
2055,Connecticut,74.22,1.74,118.61,2.08,45.94999999999982,0.66
2055,Delaware,18.18,1.1,39.72,1.78,54.88000000000011,2.04
2055,District of Columbia,17.69,1.2,44.44,2.3,60.649999999999636,2.61
2055,Florida,471.15,1.47,905.58,2.01,684.1500000000015,1.35
2055,Georgia,271.82,1.39,611.01,2.29,593.4399999999987,1.93
2055,Idaho,45.56,1.03,73.33,1.22,44.89000000000033,0.6
2055,Illinois,202.8,0.99,441.51,1.63,671.5900000000001,2.1
2055,Indiana,143.11,0.94,366.4,1.9,370.90000000000146,1.65
2055,Iowa,70.51,0.86,144.54,1.36,81.76000000000022,0.66
2055,Kansas,79.02,1.08,121.92,1.21,77.69000000000051,0.66
2055,Kentucky,119.09,1.07,269.48,1.81,288.0699999999997,1.64
2055,Louisiana,98.48,0.85,220.86,1.49,152.40999999999985,0.89
2055,Maine,31.85,1.78,48.18,2.0,15.4699999999998,0.53
2055,Maryland,101.38,1.16,252.5,2.19,345.9200000000001,2.49
2055,Massachusetts,147.73,1.68,266.11,2.28,138.0699999999997,0.97
2055,Michigan,112.93,0.87,187.22,1.1,160.0600000000013,0.81
2055,Minnesota,95.25,0.89,130.52,0.91,47.93999999999869,0.29
2055,Mississippi,67.34,1.02,159.3,1.86,147.60999999999876,1.49
2055,Missouri,145.89,1.07,311.29,1.75,222.01000000000204,1.07
2055,Montana,17.44,0.78,24.41,0.87,27.259999999999764,0.86
2055,Nebraska,58.31,1.13,97.65,1.39,72.93000000000029,0.88
2055,Nevada,76.65,1.21,127.35,1.35,56.93000000000029,0.5
2055,New Hampshire,31.75,1.74,51.2,2.1,20.36999999999989,0.68
2055,New Jersey,108.61,1.16,274.96,2.24,367.8099999999995,2.48
2055,New Mexico,66.3,1.65,52.25,0.87,77.77999999999975,1.15
2055,New York,336.33,1.46,752.68,2.49,616.6500000000015,1.66
2055,North Carolina,263.02,1.33,572.35,2.12,801.1399999999994,2.49
2055,North Dakota,34.45,1.0,28.87,0.6,12.769999999999527,0.23
2055,Ohio,222.18,1.1,499.49,1.84,689.6599999999962,2.11
2055,Oklahoma,123.96,1.12,193.31,1.27,123.64000000000306,0.69
2055,Oregon,75.33,0.96,97.8,0.98,12.159999999999854,0.1
2055,Pennsylvania,216.92,1.1,487.2,1.84,672.2799999999988,2.1
