Year,State,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2040,Maryland,118.02,1.19,198.16,1.45,245.9300000000003,1.47
2040,Massachusetts,128.85,1.4,259.21,2.2,237.5099999999984,1.58
2040,Michigan,147.35,1.01,200.78,1.05,58.38999999999942,0.26
2040,Minnesota,134.16,1.22,108.41,0.73,97.75,0.57
2040,Mississippi,97.02,1.19,193.71,1.82,293.0,2.37
2040,Missouri,558.53,3.84,1085.5,5.4,1083.0200000000004,4.67
2040,Montana,31.82,1.21,72.84,2.24,40.83000000000038,1.07
2040,Nebraska,89.09,1.58,170.35,2.12,92.32999999999993,0.99
2040,Nevada,98.93,1.32,197.1,1.74,201.0600000000013,1.46
2040,New Hampshire,26.12,1.36,47.03,1.91,28.61999999999989,0.91
2040,New Jersey,124.94,1.17,259.55,1.81,303.380000000001,1.72
2040,New Mexico,85.4,1.99,41.98,0.64,46.13000000000011,0.61
2040,New York,346.94,1.44,771.48,2.45,1164.8900000000067,2.96
2040,North Carolina,371.77,1.54,694.16,2.07,662.7299999999959,1.64
2040,North Dakota,53.58,1.53,38.86,0.76,3.3400000000001455,0.06
2040,Ohio,267.58,1.16,499.34,1.59,653.9400000000023,1.7
2040,Oklahoma,348.63,2.75,826.4,4.58,675.3100000000013,3.21
2040,Oregon,122.06,1.3,189.97,1.65,85.03000000000065,0.64
2040,Pennsylvania,269.22,1.16,514.87,1.64,678.7899999999936,1.76
2040,Rhode Island,17.24,1.34,33.55,2.05,26.329999999999927,1.25
2040,South Carolina,191.93,1.29,348.18,1.71,182.6800000000003,0.75
2040,South Dakota,28.87,1.45,30.19,1.07,12.2800000000002,0.38
2040,Tennessee,270.88,1.49,516.23,2.08,803.0200000000004,2.68
2040,Texas,1103.6,1.37,2300.64,2.06,1487.8899999999994,1.14
2040,Utah,80.06,1.07,200.99,2.15,203.42000000000007,1.82
2040,Vermont,12.6,1.44,20.31,1.8,7.900000000000091,0.54
2040,Virginia,236.37,1.21,501.85,1.9,673.9199999999983,2.09
2040,Washington,190.04,1.05,205.36,0.92,194.38999999999942,0.74
2040,West Virginia,58.15,1.32,77.33,1.25,76.86000000000058,1.01
2040,Wisconsin,122.76,1.14,114.41,0.8,77.78000000000247,0.47
2040,Wyoming,35.86,1.17,72.04,1.89,67.48999999999978,1.52
2045,Alabama,273.66,1.63,644.86,2.86,180.23999999999796,0.68
2045,Arizona,223.66,1.12,481.15,1.55,145.2100000000064,0.36
2045,Arkansas,344.58,3.84,662.9,5.46,825.0,5.82
2045,California,487.67,0.86,865.33,1.08,337.7699999999895,0.33
2045,Colorado,200.2,1.32,589.34,3.03,689.25,2.87
2045,Connecticut,86.16,1.77,132.79,2.01,65.73999999999978,0.79
2045,Delaware,30.98,1.43,55.02,1.81,31.309999999999945,0.88
2045,District of Columbia,27.47,1.55,60.86,2.51,48.48000000000002,1.71
2045,Florida,550.95,1.25,1113.72,1.73,972.5600000000122,1.33
2045,Georgia,442.58,1.72,1024.14,2.96,48.169999999998254,0.12
2045,Idaho,62.65,1.06,173.51,2.23,255.4399999999987,2.7
2045,Illinois,315.79,1.38,460.22,1.42,537.3699999999953,1.42
2045,Indiana,216.73,1.2,358.42,1.47,518.1800000000003,1.83
2045,Iowa,133.6,1.39,192.32,1.46,256.2000000000007,1.67
2045,Kansas,196.52,2.04,515.08,4.02,531.7000000000007,3.44
2045,Kentucky,213.46,1.52,285.5,1.44,13.889999999999418,0.06
2045,Louisiana,182.62,1.17,418.11,2.1,584.0200000000004,2.53
2045,Maine,42.06,1.93,52.09,1.73,11.920000000000073,0.31
2045,Maryland,163.32,1.45,335.75,2.16,239.6999999999971,1.32
2045,Massachusetts,176.65,1.75,281.06,2.06,148.34999999999854,0.86
2045,Michigan,217.86,1.44,225.48,1.07,229.20000000000073,0.94
2045,Minnesota,168.3,1.34,203.05,1.18,243.9300000000003,1.22
2045,Mississippi,104.7,1.19,243.22,2.15,157.71000000000095,1.2
2045,Missouri,262.62,1.57,594.18,2.68,829.0099999999984,3.15
2045,Montana,35.87,1.2,83.7,2.25,159.6899999999996,3.7
2045,Nebraska,124.82,2.06,206.16,2.35,183.11999999999898,1.72
2045,Nevada,96.3,1.12,238.71,1.89,124.77999999999884,0.77
2045,New Hampshire,40.04,1.89,52.41,1.8,15.940000000000055,0.43
2045,New Jersey,160.47,1.41,312.38,1.98,138.12999999999738,0.75
2045,New Mexico,68.98,1.26,150.44,2.02,202.96000000000095,2.28
2045,New York,406.44,1.54,773.14,2.16,552.2799999999988,1.27
2045,North Carolina,463.2,1.74,1033.41,2.8,1432.270000000004,3.15
2045,North Dakota,78.14,1.9,75.71,1.26,69.57000000000062,0.98
2045,Ohio,368.37,1.53,490.92,1.4,111.20000000000437,0.27
2045,Oklahoma,298.07,2.03,710.48,3.53,680.1700000000019,2.78
2045,Oregon,73.57,0.71,129.69,1.0,81.17000000000007,0.54
2045,Pennsylvania,363.03,1.43,635.89,1.78,347.5599999999977,0.83
2045,Rhode Island,24.42,1.72,41.21,2.15,24.090000000000146,1.0
2045,South Carolina,298.72,1.83,652.76,2.91,741.4300000000003,2.71
2045,South Dakota,43.33,1.97,40.48,1.27,32.570000000000164,0.86
2045,Tennessee,298.17,1.52,678.93,2.58,611.5699999999997,1.97
2045,Texas,1187.51,1.31,2664.49,2.15,1485.8699999999953,1.07
2045,Utah,77.69,0.9,242.52,2.27,235.57999999999993,1.81
2045,Vermont,18.8,1.95,22.65,1.7,4.269999999999982,0.25
2045,Virginia,345.75,1.59,777.62,2.62,631.5099999999948,1.82
2045,Washington,123.06,0.61,198.09,0.79,130.27000000000044,0.45
2045,West Virginia,77.35,1.67,82.85,1.2,13.090000000000146,0.16
2045,Wisconsin,179.15,1.49,179.08,1.07,157.02000000000044,0.81
2045,Wyoming,34.5,0.94,107.94,2.44,117.56999999999971,2.23
2050,Alabama,255.64,1.35,653.22,2.53,1035.2199999999975,3.4
2050,Arizona,287.32,1.35,484.14,1.42,370.83000000000175,0.9
2050,Arkansas,122.54,1.22,275.21,2.08,494.7399999999998,3.18
2050,California,661.53,1.08,1052.38,1.21,317.16999999999825,0.27
2050,Colorado,239.62,1.43,501.9,2.29,366.5,1.35
2050,Connecticut,91.66,1.69,183.99,2.5,216.53000000000065,2.34
2050,Delaware,29.88,1.32,48.66,1.49,29.7800000000002,0.76
2050,District of Columbia,22.6,1.33,35.88,1.45,20.889999999999873,0.71
2050,Florida,559.72,1.17,1022.5,1.46,1489.5,1.88
2050,Georgia,401.78,1.41,1016.63,2.61,1401.7699999999968,3.07
2050,Idaho,59.43,0.91,144.91,1.69,177.02999999999884,1.68
2050,Illinois,314.04,1.27,402.6,1.12,186.27000000000407,0.44
2050,Indiana,219.69,1.13,265.89,0.97,267.3299999999981,0.85
2050,Iowa,133.58,1.25,146.79,0.98,344.47999999999956,1.96
2050,Kansas,219.48,2.08,563.19,4.02,640.9599999999991,3.73
2050,Kentucky,215.3,1.36,384.45,1.71,290.6499999999978,1.08
2050,Louisiana,175.38,1.08,317.04,1.47,603.2700000000004,2.41
2050,Maine,73.49,3.13,59.3,1.74,46.0,1.07
2050,Maryland,148.78,1.32,254.3,1.57,168.8000000000029,0.87
2050,Massachusetts,191.34,1.7,366.56,2.4,423.96000000000276,2.2
2050,Michigan,201.49,1.26,156.82,0.69,186.75,0.71
2050,Minnesota,182.19,1.35,125.48,0.65,254.9300000000003,1.14
2050,Mississippi,110.19,1.15,271.49,2.15,527.75,3.59
2050,Missouri,256.46,1.38,549.12,2.19,992.369999999999,3.33
2050,Montana,33.06,1.0,73.56,1.81,142.85000000000036,3.0
2050,Nebraska,116.7,1.64,257.66,2.63,276.9200000000001,2.31
2050,Nevada,102.28,1.13,194.14,1.41,221.90000000000146,1.32
2050,New Hampshire,54.18,2.4,44.53,1.37,0.32000000000061846,0.01
2050,New Jersey,150.93,1.32,285.12,1.78,268.4699999999975,1.4
2050,New Mexico,87.96,1.5,96.45,1.14,20.529999999998836,0.2
2050,New York,444.36,1.6,767.73,2.0,12.349999999998545,0.03
2050,North Carolina,401.46,1.38,951.41,2.35,797.3899999999994,1.64
2050,North Dakota,75.92,1.62,59.03,0.86,146.32999999999993,1.78
2050,Ohio,372.71,1.44,440.55,1.13,51.9800000000032,0.11
2050,Oklahoma,301.44,1.82,768.88,3.45,949.6899999999987,3.47
2050,Oregon,65.16,0.57,113.84,0.81,52.02000000000044,0.31
2050,Pennsylvania,346.99,1.32,571.51,1.51,358.66999999999825,0.79
2050,Rhode Island,27.88,1.72,64.44,2.96,79.26999999999998,2.9
2050,South Carolina,227.7,1.27,535.39,2.17,765.0499999999993,2.6
2050,South Dakota,37.69,1.53,43.86,1.25,72.53000000000065,1.74
2050,Tennessee,340.33,1.54,919.17,3.07,1522.0299999999988,4.25
2050,Texas,1502.03,1.47,3378.8,2.41,2586.289999999979,1.58
2050,Utah,88.54,0.91,236.86,1.95,524.880000000001,3.64
2050,Vermont,26.5,2.6,21.0,1.43,5.9500000000000455,0.32
2050,Virginia,306.13,1.32,587.45,1.8,458.5200000000041,1.17
2050,Washington,102.03,0.46,189.08,0.7,283.1399999999994,0.89
2050,West Virginia,77.17,1.57,77.52,1.03,21.38000000000102,0.24
2050,Wisconsin,157.52,1.19,144.03,0.77,304.09999999999854,1.41
2050,Wyoming,40.01,0.98,88.43,1.75,153.35999999999967,2.58
2055,Alabama,236.52,1.18,511.04,1.87,260.08000000000175,0.79
2055,Arizona,346.7,1.51,542.48,1.48,272.59999999999854,0.6
2055,Arkansas,92.68,0.87,129.07,0.91,40.61999999999898,0.24
2055,California,988.83,1.58,850.77,0.87,1049.3899999999994,0.86
2055,Colorado,240.24,1.31,339.52,1.39,53.7400000000016,0.18
2055,Connecticut,104.15,1.75,163.6,2.05,51.279999999998836,0.52
2055,Delaware,28.28,1.12,59.5,1.72,79.40999999999985,1.9
2055,District of Columbia,23.79,1.23,59.93,2.36,79.72000000000025,2.61
2055,Florida,773.63,1.52,1472.47,2.06,1218.5099999999948,1.53
2055,Georgia,412.83,1.38,929.96,2.27,36.650000000001455,0.08
2055,Idaho,75.38,1.05,140.63,1.45,99.11000000000058,0.83
2055,Illinois,294.33,1.01,620.0,1.59,1004.7799999999988,2.18
2055,Indiana,202.25,0.89,356.29,1.18,284.59999999999854,0.81
2055,Iowa,108.25,0.84,216.63,1.3,146.6700000000019,0.76
2055,Kansas,133.91,1.18,222.12,1.43,141.77000000000044,0.77
2055,Kentucky,195.75,1.12,373.58,1.55,381.5499999999993,1.34
2055,Louisiana,146.24,0.82,287.46,1.25,206.0799999999981,0.77
2055,Maine,53.74,1.84,74.62,1.89,10.769999999999527,0.22
2055,Maryland,150.94,1.18,377.61,2.23,503.8600000000006,2.47
2055,Massachusetts,212.35,1.68,376.11,2.24,170.3100000000013,0.83
2055,Michigan,182.37,1.02,156.48,0.64,31.330000000001746,0.11
2055,Minnesota,139.2,0.87,194.35,0.91,100.71000000000276,0.41
2055,Mississippi,101.17,0.98,238.57,1.78,211.14000000000124,1.35
2055,Missouri,220.05,1.06,461.96,1.7,351.6000000000022,1.11
2055,Montana,29.11,0.79,47.03,1.02,62.94000000000051,1.2
2055,Nebraska,89.98,1.15,146.88,1.37,90.11999999999898,0.71
2055,Nevada,123.89,1.25,203.88,1.37,88.47999999999956,0.49
2055,New Hampshire,47.52,1.76,73.27,2.03,21.220000000000255,0.48
2055,New Jersey,146.74,1.17,373.44,2.27,485.0,2.44
2055,New Mexico,104.45,1.58,83.4,0.85,113.38999999999942,1.01
2055,New York,455.74,1.5,944.36,2.34,691.6599999999962,1.39
2055,North Carolina,417.55,1.35,882.99,2.06,1284.5400000000009,2.51
2055,North Dakota,56.46,1.0,50.55,0.64,9.899999999999636,0.11
2055,Ohio,345.96,1.17,598.51,1.44,784.6100000000006,1.56
2055,Oklahoma,222.1,1.2,368.32,1.45,335.89000000000306,1.12
2055,Oregon,117.16,0.93,163.19,1.02,36.9900000000016,0.19
