Year,BA,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2035,NWMT,39.79,3.27,50.05,3.38,63.3900000000001,3.73
2035,NYIS,187.32,0.96,323.94,1.19,758.0999999999985,2.32
2035,PACE,165.33,2.19,255.0,2.57,305.6899999999987,2.54
2035,PACW,61.26,2.14,81.84,2.25,113.69999999999982,2.58
2035,PGE,65.54,2.32,90.64,2.45,152.09999999999945,3.21
2035,PJM,3297.51,3.38,5717.32,3.96,7430.779999999999,4.27
2035,PNM,67.61,3.26,109.25,3.79,154.6500000000001,4.46
2035,PSCO,152.22,2.54,264.64,3.18,382.9499999999989,3.64
2035,PSEI,61.91,1.45,79.14,1.42,123.26000000000022,1.81
2035,SC,87.3,2.72,152.78,3.27,189.48999999999978,3.35
2035,SCEG,90.6,2.72,155.13,3.25,211.15999999999985,3.62
2035,SCL,20.38,1.45,26.13,1.44,43.80000000000018,1.98
2035,SEC,5.73,3.54,8.33,3.48,9.640000000000043,3.14
2035,SOCO,693.69,2.52,1236.75,3.09,1409.010000000002,2.91
2035,SPA,1.34,1.73,2.05,1.92,2.6199999999999903,2.15
2035,SRP,144.39,3.51,280.31,3.94,401.59000000000015,4.52
2035,SWPP,286.43,0.79,781.07,1.6,738.0900000000038,1.26
2035,TAL,12.75,3.83,22.17,4.45,32.289999999999964,5.38
2035,TEC,96.4,3.7,145.89,3.81,208.4399999999996,4.68
2035,TEPC,65.49,3.36,114.45,3.63,157.36000000000013,4.0
2035,TIDC,6.19,1.68,10.54,1.81,2.439999999999941,0.32
2035,TPWR,10.03,1.44,13.24,1.42,20.37000000000012,1.78
2035,TVA,522.85,2.58,875.05,3.0,1031.020000000004,2.98
2035,WACM,78.01,2.06,117.49,2.48,158.71000000000004,2.86
2035,WALC,27.28,2.16,41.12,2.37,34.17000000000007,1.69
2035,WAUW,2.92,2.99,4.49,3.38,4.079999999999984,2.52
2040,AEC,18.96,3.26,32.73,3.57,26.659999999999854,2.4
2040,AECI,48.94,1.74,99.53,2.3,52.73999999999978,1.04
2040,AVA,24.01,1.41,22.91,0.98,24.340000000000146,0.9
2040,AZPS,95.74,2.16,194.04,2.66,157.3199999999997,1.75
2040,BANC,21.96,0.88,35.86,0.91,28.099999999999454,0.5
2040,BPAT,108.77,1.39,103.63,1.06,83.15999999999985,0.71
2040,CHPD,3.17,1.3,3.28,0.81,3.7200000000000273,0.75
2040,CISO,207.1,0.63,299.9,0.64,670.9700000000012,1.13
2040,CPLE,189.25,2.68,291.59,2.77,65.26999999999862,0.5
2040,DOPD,2.84,1.28,2.03,0.63,0.6299999999999955,0.16
2040,DUK,349.95,2.8,536.32,2.99,731.8199999999997,3.36
2040,EPE,16.95,1.44,35.76,2.01,35.039999999999964,1.65
2040,ERCO,1090.98,2.54,2006.14,3.13,2050.0699999999924,2.62
2040,FMPP,78.3,3.6,118.25,3.62,124.73000000000002,3.33
2040,FPC,236.66,3.59,388.12,3.76,437.2699999999986,3.67
2040,FPL,555.62,3.69,818.05,3.64,819.760000000002,3.22
2040,GCPD,9.05,1.19,16.79,1.8,21.190000000000055,1.96
2040,GVL,9.25,3.74,16.8,4.44,27.489999999999952,6.07
2040,HST,2.71,4.09,3.55,3.61,3.1500000000000057,2.93
2040,IID,6.11,1.08,10.89,1.08,1.5899999999999181,0.12
2040,IPCO,55.04,2.12,121.31,3.2,140.9300000000003,2.89
2040,ISNE,348.67,2.1,444.98,2.01,736.1699999999983,2.62
2040,JEA,55.08,3.48,86.96,3.67,108.5300000000002,3.71
2040,LDWP,36.15,0.85,67.39,1.08,40.900000000001455,0.49
2040,LGEE,206.14,5.56,319.48,6.11,477.4899999999998,7.55
2040,MISO,1259.44,1.54,2035.21,1.9,2044.3699999999953,1.64
2040,NEVP,139.71,2.38,265.17,2.92,352.6800000000003,3.15
2040,NSB,2.04,3.96,3.72,4.44,4.760000000000005,4.65
2040,NWMT,34.27,2.74,47.01,3.05,69.88999999999987,3.86
2040,NYIS,227.02,1.18,334.32,1.29,419.2900000000009,1.31
2040,PACE,89.6,1.12,156.22,1.5,131.51000000000022,1.05
2040,PACW,43.41,1.49,66.19,1.8,89.67999999999938,2.1
2040,PGE,58.94,2.08,89.95,2.43,140.46999999999935,3.19
2040,PJM,2322.23,2.42,3729.89,2.75,2837.2399999999907,1.72
2040,PNM,14.44,0.63,32.77,1.07,4.449999999999818,0.13
2040,PSCO,42.01,0.6,134.59,1.51,246.3000000000011,2.3
2040,PSEI,50.31,1.19,50.74,0.9,47.92000000000007,0.72
2040,SC,108.89,3.33,179.19,3.75,247.15000000000055,4.27
2040,SCEG,112.3,3.31,197.56,4.04,251.96000000000004,4.23
2040,SCL,16.35,1.17,17.82,0.98,24.81999999999971,1.22
2040,SEC,5.5,3.41,7.64,3.14,5.1299999999999955,1.59
2040,SOCO,847.78,3.02,1448.2,3.51,1159.4599999999991,2.39
2040,SPA,1.21,1.53,1.67,1.55,2.039999999999992,1.66
2040,SRP,92.89,2.15,183.35,2.52,166.46999999999935,1.91
2040,SWPP,330.94,0.84,891.49,1.67,684.4199999999983,1.11
2040,TAL,12.55,3.66,22.13,4.29,25.99000000000001,4.15
2040,TEC,95.61,3.64,148.04,3.76,153.4300000000003,3.42
2040,TEPC,52.7,2.55,108.19,3.31,95.30999999999995,2.38
2040,TIDC,2.89,0.77,4.34,0.72,3.5499999999999545,0.44
2040,TPWR,7.64,1.11,8.13,0.87,8.210000000000036,0.75
2040,TVA,627.18,3.06,919.88,3.11,855.0900000000038,2.44
2040,WACM,20.91,0.5,45.33,0.9,55.42000000000007,0.96
2040,WALC,8.49,0.61,15.33,0.85,16.25,0.78
2040,WAUW,2.27,2.21,4.1,2.95,3.3499999999999943,1.93
2045,AEC,17.0,2.97,31.41,3.65,23.389999999999873,2.14
2045,AECI,70.88,2.72,72.47,1.74,39.399999999999636,0.73
2045,AVA,12.94,0.73,15.71,0.64,8.710000000000036,0.31
2045,AZPS,57.43,1.13,131.59,1.72,56.94000000000051,0.56
2045,BANC,44.67,1.85,42.42,1.03,104.22000000000025,1.88
2045,BPAT,44.0,0.54,58.33,0.57,58.60999999999876,0.48
2045,CHPD,2.35,0.88,3.87,0.92,2.009999999999991,0.35
2045,CISO,518.56,1.59,444.22,0.91,932.1399999999994,1.52
2045,CPLE,177.42,2.45,321.78,3.01,256.8799999999992,1.95
2045,DOPD,2.32,0.97,4.48,1.32,3.32000000000005,0.73
2045,DUK,321.79,2.54,570.65,3.16,885.5299999999988,3.94
2045,EPE,16.05,1.37,29.39,1.59,9.840000000000146,0.43
2045,ERCO,470.37,1.16,472.93,0.73,64.73000000001048,0.09
2045,FMPP,64.76,2.92,101.06,3.06,83.42999999999984,2.23
2045,FPC,201.22,3.01,341.45,3.28,248.10000000000036,2.05
2045,FPL,467.24,3.05,719.14,3.16,601.8999999999978,2.35
2045,GCPD,3.98,0.51,6.16,0.63,4.8400000000001455,0.44
2045,GVL,7.92,3.16,14.83,3.89,16.810000000000002,3.69
2045,HST,2.34,3.51,3.21,3.2,3.6400000000000006,3.3
2045,IID,9.89,1.91,13.63,1.32,17.039999999999964,1.24
2045,IPCO,36.38,1.29,104.56,2.63,141.53999999999996,2.88
2045,ISNE,680.44,3.97,797.74,3.32,1094.4700000000012,3.63
2045,JEA,47.53,2.93,85.55,3.6,103.15999999999985,3.72
2045,LDWP,71.0,1.73,82.45,1.3,135.25,1.62
2045,LGEE,182.24,4.84,303.73,5.68,280.10000000000036,4.48
2045,MISO,967.25,1.2,892.48,0.79,1450.1300000000047,1.12
2045,NEVP,121.15,1.9,308.44,3.24,245.78000000000065,2.01
2045,NSB,1.73,3.36,3.0,3.56,3.990000000000009,4.0
2045,NWMT,21.01,1.58,32.39,1.97,51.299999999999955,2.73
2045,NYIS,610.0,3.12,762.9,2.71,875.4599999999991,2.57
2045,PACE,58.51,0.69,106.43,0.97,15.459999999999127,0.12
2045,PACW,19.98,0.65,42.53,1.1,91.78999999999996,2.09
2045,PGE,32.06,1.08,62.44,1.61,113.11000000000058,2.32
2045,PJM,1367.03,1.36,2585.44,1.79,1991.5,1.18
2045,PNM,20.42,0.86,35.79,1.11,73.61999999999989,1.87
2045,PSCO,130.51,1.98,116.91,1.24,11.010000000000218,0.09
2045,PSEI,19.92,0.45,27.32,0.47,20.5,0.3
2045,SC,105.26,3.21,169.13,3.55,318.3299999999999,5.49
2045,SCEG,107.83,3.18,174.11,3.58,293.90999999999985,4.97
2045,SCL,6.66,0.46,9.49,0.51,10.769999999999982,0.5
2045,SEC,4.34,2.62,6.64,2.7,6.230000000000018,1.89
2045,SOCO,740.13,2.66,1335.64,3.38,1328.300000000003,2.88
2045,SPA,1.16,1.44,1.5,1.37,1.4299999999999926,1.15
2045,SRP,59.33,1.19,130.43,1.7,7.070000000001528,0.07
2045,SWPP,958.51,2.79,828.09,1.53,771.6599999999962,1.18
2045,TAL,10.72,3.12,19.48,3.81,13.449999999999932,2.24
2045,TEC,82.41,3.11,124.97,3.14,45.409999999999854,0.99
2045,TEPC,30.08,1.31,68.41,1.99,104.46999999999935,2.37
2045,TIDC,6.68,1.81,6.82,1.08,8.280000000000086,1.0
2045,TPWR,3.65,0.51,5.35,0.55,3.7100000000000364,0.33
2045,TVA,576.17,2.79,1022.98,3.54,976.3899999999994,2.87
2045,WACM,83.19,2.0,64.43,1.21,76.64000000000033,1.2
2045,WALC,11.71,0.91,11.55,0.63,7.350000000000364,0.33
2045,WAUW,1.57,1.41,3.44,2.28,4.9199999999999875,2.62
2050,AEC,15.22,2.49,28.22,3.06,2.9199999999998454,0.26
2050,AECI,114.08,4.13,117.86,2.67,52.60999999999967,0.95
2050,AVA,27.45,1.5,41.19,1.69,61.23000000000002,2.14
2050,AZPS,61.02,1.31,87.31,1.1,93.78000000000065,0.95
2050,BANC,56.39,2.21,71.93,1.75,50.600000000000364,0.87
2050,BPAT,121.93,1.47,159.7,1.56,216.0699999999997,1.69
2050,CHPD,4.73,1.77,6.77,1.67,16.75,3.03
2050,CISO,654.63,1.94,616.44,1.24,861.5900000000038,1.32
2050,CPLE,184.68,2.47,382.88,3.47,604.7800000000007,4.62
2050,DOPD,3.99,1.67,6.97,2.12,9.629999999999995,2.18
2050,DUK,332.06,2.51,733.94,3.91,812.4799999999996,3.58
2050,EPE,24.38,2.15,31.33,1.62,32.86999999999989,1.41
2050,ERCO,887.88,2.12,977.05,1.44,1165.1199999999953,1.45
2050,FMPP,64.68,2.86,110.81,3.3,164.53999999999996,4.29
2050,FPC,200.99,2.91,359.45,3.35,440.25,3.58
2050,FPL,467.84,3.01,773.77,3.34,871.25,3.35
2050,GCPD,13.84,1.8,13.95,1.4,15.120000000000118,1.32
2050,GVL,7.97,3.11,13.93,3.55,15.29000000000002,3.21
2050,HST,2.38,3.51,3.34,3.31,3.519999999999996,3.16
2050,IID,10.96,2.12,14.26,1.35,26.12999999999988,1.94
2050,IPCO,26.3,1.0,34.13,0.85,61.75,1.21
2050,ISNE,1112.17,6.35,1288.96,5.14,1884.9799999999996,6.03
2050,JEA,45.73,2.76,68.94,2.79,32.76999999999998,1.13
2050,LDWP,83.53,1.98,96.46,1.48,34.89000000000124,0.39
2050,LGEE,163.48,4.17,313.62,5.63,400.21999999999935,5.95
2050,MISO,2201.27,2.63,2166.92,1.85,1005.6999999999825,0.74
2050,NEVP,71.53,1.04,203.17,2.09,232.84000000000015,1.94
2050,NSB,1.76,3.33,2.98,3.45,1.6700000000000017,1.66
2050,NWMT,8.65,0.63,11.19,0.67,4.889999999999873,0.26
2050,NYIS,1042.16,5.31,1240.14,4.32,2160.2999999999956,6.08
2050,PACE,182.27,2.18,122.27,1.06,85.64999999999964,0.63
2050,PACW,33.55,1.11,33.55,0.87,9.579999999999927,0.22
2050,PGE,27.71,0.94,33.73,0.88,29.8700000000008,0.59
2050,PJM,1054.17,1.04,1526.56,1.05,1041.2400000000198,0.6
2050,PNM,44.1,1.87,29.71,0.87,30.079999999999927,0.72
2050,PSCO,358.99,5.09,369.81,3.66,594.4899999999998,4.74
2050,PSEI,80.98,1.8,108.62,1.88,145.42000000000007,2.12
2050,SC,107.91,3.19,195.31,3.97,266.39999999999964,4.69
2050,SCEG,111.86,3.19,213.66,4.27,228.84999999999945,3.94
2050,SCL,27.38,1.84,34.64,1.85,26.159999999999854,1.23
2050,SEC,4.33,2.57,5.73,2.28,3.6000000000000227,1.09
2050,SOCO,730.83,2.5,1508.23,3.63,2785.510000000002,5.72
2050,SPA,2.56,3.0,3.51,2.98,2.740000000000009,2.04
2050,SRP,60.53,1.34,87.23,1.1,66.52000000000044,0.69
2050,SWPP,1561.29,4.31,1510.28,2.72,1743.2200000000012,2.6
2050,TAL,10.56,2.96,19.04,3.6,16.470000000000027,2.6
2050,TEC,82.24,3.0,142.68,3.49,139.1199999999999,2.99
2050,TEPC,31.34,1.4,54.29,1.53,58.220000000000255,1.38
2050,TIDC,8.22,2.11,9.89,1.56,6.030000000000086,0.71
2050,TPWR,13.34,1.81,18.71,1.94,23.460000000000036,2.05
2050,TVA,564.49,2.57,1316.16,4.29,1767.9100000000035,4.84
2050,WACM,206.79,4.66,196.94,3.51,268.8900000000003,4.08
2050,WALC,18.41,1.38,17.02,0.89,13.329999999999927,0.62
2050,WAUW,1.47,1.32,1.78,1.19,1.4099999999999966,0.76
2055,AEC,12.72,2.1,25.05,2.74,36.549999999999955,2.85
2055,AECI,175.88,5.96,229.47,5.09,565.9499999999998,10.03
2055,AVA,75.77,3.95,106.12,4.19,95.63000000000011,3.2
2055,AZPS,81.95,1.8,99.88,1.22,3.5799999999999272,0.03
2055,BANC,97.55,3.82,114.95,2.59,164.92000000000007,2.78
2055,BPAT,347.27,4.06,459.88,4.33,659.5400000000009,5.27
2055,CHPD,11.97,4.25,20.81,5.04,26.799999999999955,5.21
2055,CISO,1367.86,3.94,1481.54,2.81,1311.810000000005,1.98
2055,CPLE,177.17,2.37,294.67,2.71,413.72999999999956,3.08
2055,DOPD,10.12,4.04,16.37,4.81,20.03000000000003,4.78
