Year,BA,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_M1_MWh,Peak_Rel_Diff_M1_%,Peak_Abs_Diff_M2_MWh,Peak_Rel_Diff_M2_%
2020,NWMT,17.18,1.6,18.9,1.42,26.410000000000082,1.71
2020,NYIS,230.67,1.16,403.41,1.43,537.7000000000044,1.53
2020,PACE,106.24,1.67,137.05,1.63,136.25,1.36
2020,PACW,24.89,0.96,26.97,0.8,19.670000000000073,0.46
2020,PGE,23.72,0.93,28.62,0.84,44.460000000000036,0.97
2020,PJM,1544.07,1.55,2624.16,1.79,3670.5100000000093,2.05
2020,PNM,57.42,3.27,77.45,3.11,109.89000000000033,3.76
2020,PSCO,146.48,2.9,191.12,2.71,358.53000000000065,4.17
2020,PSEI,30.02,0.79,28.47,0.55,27.610000000000582,0.43
2020,SC,41.56,1.34,60.35,1.31,164.69999999999982,2.73
2020,SCEG,42.3,1.32,64.43,1.37,119.67000000000007,2.11
2020,SCL,9.81,0.78,10.44,0.62,8.069999999999709,0.39
2020,SEC,3.18,1.91,4.26,1.72,3.3999999999999773,1.16
2020,SOCO,330.84,1.23,480.53,1.2,695.7699999999968,1.48
2020,SPA,1.13,1.49,1.39,1.33,2.559999999999988,2.15
2020,SRP,74.65,2.08,126.81,1.98,98.72000000000025,1.26
2020,SWPP,364.37,1.13,470.99,0.96,541.4699999999939,0.93
2020,TAL,6.9,2.01,10.9,2.11,8.449999999999932,1.32
2020,TEC,50.82,1.89,76.25,1.9,38.279999999999745,0.83
2020,TEPC,37.67,2.16,62.38,2.16,81.67000000000007,2.33
2020,TIDC,4.77,1.38,8.67,1.61,13.149999999999977,1.76
2020,TPWR,4.67,0.75,4.86,0.56,2.5900000000001455,0.24
2020,TVA,271.9,1.36,398.91,1.37,495.47000000000116,1.42
2020,WACM,84.29,2.63,92.44,2.28,76.31999999999971,1.62
2020,WALC,16.69,1.48,22.78,1.45,34.090000000000146,1.89
2020,WAUW,1.7,1.97,2.04,1.72,1.589999999999975,1.1
2025,AEC,11.59,2.11,17.0,2.01,25.960000000000036,1.58
2025,AECI,53.33,2.3,63.14,1.65,8.399999999999636,0.15
2025,AVA,23.13,1.43,25.06,1.11,28.269999999999982,1.05
2025,AZPS,135.84,3.44,238.14,3.59,292.170000000001,3.52
2025,BANC,58.68,2.48,108.68,2.85,139.10000000000036,2.65
2025,BPAT,103.83,1.41,101.49,1.04,25.75,0.21
2025,CHPD,3.21,1.37,2.89,0.72,4.32000000000005,0.82
2025,CISO,701.36,2.29,1031.53,2.32,1105.9000000000015,1.89
2025,CPLE,135.91,1.93,241.45,2.35,85.81999999999971,0.56
2025,DOPD,3.39,1.56,2.94,0.9,3.75,0.95
2025,DUK,228.67,1.87,408.33,2.35,202.13999999999942,0.85
2025,EPE,34.48,3.55,56.13,3.64,66.32000000000016,3.52
2025,ERCO,836.28,2.15,1398.46,2.41,1894.5599999999977,2.84
2025,FMPP,53.37,2.43,83.49,2.6,71.47999999999956,1.74
2025,FPC,170.67,2.56,292.19,2.88,209.84000000000015,1.44
2025,FPL,355.11,2.37,545.36,2.47,746.3300000000017,2.93
2025,GCPD,9.68,1.36,13.92,1.57,12.829999999999927,1.24
2025,GVL,6.98,2.79,12.6,3.38,4.840000000000032,0.93
2025,HST,1.62,2.42,2.4,2.49,1.7800000000000011,1.67
2025,IID,11.4,2.28,22.73,2.35,52.30000000000018,4.17
2025,IPCO,44.35,1.99,76.94,2.36,79.90999999999985,1.91
2025,ISNE,212.25,1.3,350.67,1.58,588.25,2.11
2025,JEA,42.58,2.65,67.44,2.87,26.979999999999563,0.63
2025,LDWP,87.05,2.28,134.17,2.28,131.97999999999956,1.7
2025,LGEE,127.67,3.58,170.67,3.33,84.27999999999975,1.23
2025,MISO,2245.37,2.89,3168.01,3.09,3452.600000000006,2.95
2025,NEVP,119.08,2.35,198.95,2.39,218.9399999999987,2.14
2025,NSB,1.53,2.94,2.78,3.4,1.490000000000009,1.12
2025,NWMT,35.77,3.19,43.9,3.14,53.00999999999999,3.28
2025,NYIS,326.52,1.69,528.52,1.97,835.260000000002,2.52
2025,PACE,192.3,2.82,270.44,3.0,268.3299999999999,2.51
2025,PACW,46.83,1.72,56.69,1.62,9.969999999999345,0.24
2025,PGE,45.31,1.7,60.72,1.7,86.27000000000044,1.92
2025,PJM,2485.46,2.58,3891.83,2.8,3227.109999999986,1.93
2025,PNM,98.41,5.32,134.97,5.28,133.1500000000001,4.4
2025,PSCO,255.9,4.81,355.79,4.86,300.4400000000005,3.35
2025,PSEI,49.18,1.23,50.48,0.93,60.43000000000029,0.93
2025,SC,61.82,1.97,105.08,2.33,9.4399999999996,0.14
2025,SCEG,63.33,1.95,107.67,2.33,17.80999999999949,0.28
2025,SCL,16.11,1.22,17.59,1.01,23.820000000000164,1.14
2025,SEC,4.13,2.48,6.53,2.63,5.300000000000011,1.19
2025,SOCO,514.52,1.91,800.48,2.07,861.1200000000026,1.54
2025,SPA,1.92,2.58,2.34,2.26,0.7999999999999972,0.65
2025,SRP,131.66,3.46,231.75,3.52,234.53999999999996,2.9
2025,SWPP,646.48,2.01,1013.85,2.16,1239.5599999999977,2.29
2025,TAL,9.3,2.73,15.3,3.04,13.309999999999945,1.6
2025,TEC,71.02,2.7,109.41,2.84,83.38000000000011,1.8
2025,TEPC,62.12,3.47,105.41,3.6,155.40999999999985,4.26
2025,TIDC,8.8,2.43,15.44,2.67,19.789999999999964,2.62
2025,TPWR,7.32,1.12,7.89,0.86,9.970000000000027,0.91
2025,TVA,403.11,2.01,592.5,2.06,34.01000000000204,0.08
2025,WACM,150.46,4.44,188.16,4.48,245.07999999999993,4.97
2025,WALC,31.03,2.62,43.61,2.63,53.559999999999945,2.74
2025,WAUW,3.33,3.68,4.48,3.56,4.360000000000014,2.93
2030,AEC,15.88,2.86,23.89,2.64,25.110000000000127,2.36
2030,AECI,44.98,1.89,55.7,1.41,72.4399999999996,1.46
2030,AVA,27.76,1.67,34.97,1.52,23.539999999999964,0.82
2030,AZPS,158.99,3.84,279.32,4.12,389.5,4.35
2030,BANC,56.39,2.27,113.35,2.89,122.92000000000007,2.23
2030,BPAT,112.04,1.48,128.07,1.28,158.84000000000015,1.2
2030,CHPD,3.4,1.4,3.35,0.79,4.25,0.72
2030,CISO,736.94,2.28,1257.02,2.74,1652.0899999999965,2.78
2030,CPLE,158.68,2.22,286.15,2.63,453.77000000000044,3.48
2030,DOPD,3.06,1.39,2.88,0.89,2.5499999999999545,0.59
2030,DUK,266.5,2.12,483.54,2.63,450.8600000000006,2.03
2030,EPE,32.15,3.09,57.16,3.51,56.19999999999982,2.62
2030,ERCO,769.01,1.93,1152.57,1.88,1784.520000000004,2.51
2030,FMPP,80.28,3.63,122.38,3.75,119.45999999999958,3.24
2030,FPC,256.56,3.86,416.66,4.03,412.03999999999905,3.51
2030,FPL,553.61,3.62,796.98,3.54,806.9599999999991,3.24
2030,GCPD,8.45,1.13,14.23,1.53,10.279999999999973,0.96
2030,GVL,9.41,3.83,14.93,3.94,19.350000000000023,4.28
2030,HST,2.38,3.48,3.24,3.29,3.1400000000000006,2.93
2030,IID,14.73,2.72,28.19,2.86,22.480000000000018,1.72
2030,IPCO,67.0,2.82,118.7,3.32,111.19000000000051,2.54
2030,ISNE,167.31,0.99,347.56,1.52,443.3600000000006,1.6
2030,JEA,57.77,3.66,93.6,3.95,119.94000000000005,4.18
2030,LDWP,99.85,2.43,179.04,2.92,241.8800000000001,3.07
2030,LGEE,184.76,5.0,309.23,5.73,339.0499999999993,5.07
2030,MISO,2359.14,2.95,3538.99,3.25,3429.3199999999924,2.67
2030,NEVP,220.9,4.12,371.0,4.32,337.6700000000001,3.26
2030,NSB,2.08,4.03,3.59,4.28,5.409999999999997,5.48
2030,NWMT,47.99,4.08,63.64,4.31,66.8599999999999,3.88
2030,NYIS,233.3,1.17,478.13,1.74,30.330000000001746,0.09
2030,PACE,243.79,3.36,375.7,3.91,462.60000000000036,4.03
2030,PACW,55.47,1.98,82.36,2.23,68.81999999999971,1.53
2030,PGE,57.88,2.07,102.82,2.71,161.0699999999997,3.27
2030,PJM,2881.72,2.92,4683.87,3.23,4421.369999999995,2.47
2030,PNM,88.81,4.5,133.25,4.92,164.98999999999978,4.91
2030,PSCO,224.13,3.98,328.1,4.19,250.82999999999993,2.53
2030,PSEI,44.27,1.08,45.8,0.82,62.98000000000047,0.91
2030,SC,84.66,2.61,145.18,3.0,179.25,3.1
2030,SCEG,89.07,2.62,150.33,3.03,158.07000000000062,2.66
2030,SCL,13.91,1.03,14.23,0.79,19.579999999999927,0.91
2030,SEC,5.63,3.47,8.54,3.49,8.930000000000007,3.18
2030,SOCO,653.52,2.4,882.01,2.09,1064.6699999999983,2.14
2030,SPA,1.95,2.54,2.9,2.74,3.200000000000003,2.56
2030,SRP,153.88,3.82,278.89,4.13,377.4900000000016,4.34
2030,SWPP,503.99,1.5,697.79,1.37,1514.3800000000047,2.5
2030,TAL,12.2,3.64,18.97,3.64,25.039999999999964,4.01
2030,TEC,105.17,3.96,152.9,3.88,94.02000000000044,2.14
2030,TEPC,71.0,3.79,115.01,3.87,146.47000000000025,3.73
2030,TIDC,8.48,2.22,15.9,2.69,18.129999999999995,2.26
2030,TPWR,6.65,1.0,7.08,0.74,12.590000000000146,1.08
2030,TVA,488.42,2.41,718.91,2.36,676.4000000000015,1.82
2030,WACM,129.9,3.64,171.92,3.83,191.95000000000073,3.6
2030,WALC,31.8,2.58,44.31,2.65,60.68999999999983,3.11
2030,WAUW,4.12,4.29,6.57,4.89,6.859999999999985,4.31
2035,AEC,16.9,2.98,30.56,3.46,48.30000000000018,4.58
2035,AECI,42.39,1.61,92.55,2.4,137.94999999999982,2.95
2035,AVA,31.24,1.86,31.82,1.42,33.7800000000002,1.25
2035,AZPS,148.94,3.47,274.42,3.83,324.77999999999884,3.54
2035,BANC,44.9,1.74,111.8,2.92,136.58999999999924,2.68
2035,BPAT,130.06,1.7,107.28,1.12,143.85000000000036,1.16
2035,CHPD,4.14,1.74,3.2,0.8,2.730000000000018,0.49
2035,CISO,573.07,1.7,1211.09,2.58,1019.8800000000047,1.75
2035,CPLE,162.35,2.27,288.56,2.72,257.1800000000003,1.97
2035,DOPD,3.86,1.74,3.18,1.02,2.680000000000007,0.66
2035,DUK,294.75,2.34,550.65,3.05,752.6699999999983,3.39
2035,EPE,23.34,2.13,43.4,2.52,48.039999999999964,2.18
2035,ERCO,641.86,1.58,1040.8,1.66,1165.6300000000047,1.56
2035,FMPP,72.11,3.3,107.25,3.33,99.76000000000022,2.71
2035,FPC,222.81,3.39,352.98,3.47,244.48999999999978,2.03
2035,FPL,513.45,3.39,765.87,3.45,778.5399999999972,3.06
2035,GCPD,11.98,1.58,21.36,2.3,21.079999999999927,1.99
2035,GVL,8.45,3.45,13.88,3.72,19.560000000000002,4.32
2035,HST,2.48,3.64,3.56,3.63,5.060000000000002,4.67
2035,IID,12.26,2.14,26.39,2.59,28.800000000000182,2.22
2035,IPCO,59.38,2.4,124.94,3.44,127.90999999999985,2.8
2035,ISNE,158.12,0.93,292.43,1.28,206.0600000000013,0.71
2035,JEA,52.41,3.3,87.96,3.8,81.67999999999984,2.93
2035,LDWP,81.87,1.9,188.18,2.98,197.69999999999982,2.47
2035,LGEE,208.23,5.69,333.9,6.28,357.35000000000036,5.62
2035,MISO,1901.23,2.35,3393.22,3.06,3793.2000000000116,2.9
2035,NEVP,159.6,2.78,327.46,3.63,360.52000000000044,3.27
2035,NSB,1.92,3.79,3.24,3.98,4.240000000000009,4.32
2035,NWMT,40.12,3.29,54.49,3.64,64.84999999999991,3.73
2035,NYIS,197.0,0.97,430.77,1.56,297.90000000000146,0.89
2035,PACE,160.13,2.09,288.43,2.84,281.0500000000011,2.32
2035,PACW,55.08,1.93,82.7,2.26,52.86999999999989,1.23
2035,PGE,67.2,2.36,115.22,3.07,138.35000000000036,2.88
2035,PJM,3095.81,3.11,5682.76,3.86,5030.120000000024,2.86
2035,PNM,57.64,2.77,100.39,3.43,123.34999999999991,3.55
2035,PSCO,134.56,2.22,261.43,3.06,331.47999999999956,3.09
2035,PSEI,60.88,1.47,42.62,0.77,57.159999999999854,0.85
2035,SC,89.65,2.77,156.1,3.31,103.98999999999978,1.8
2035,SCEG,96.71,2.88,165.26,3.44,178.48000000000047,2.99
2035,SCL,19.38,1.42,15.5,0.87,34.88000000000011,1.6
2035,SEC,5.22,3.19,7.8,3.22,4.840000000000032,1.58
2035,SOCO,730.31,2.63,1367.38,3.39,1658.6100000000006,3.4
2035,SPA,1.33,1.73,2.01,1.87,2.339999999999989,1.91
2035,SRP,142.76,3.42,272.7,3.81,284.5400000000009,3.17
2035,SWPP,324.04,0.89,780.87,1.55,1172.4000000000015,1.96
2035,TAL,11.28,3.37,18.79,3.73,1.080000000000041,0.17
2035,TEC,94.92,3.6,145.11,3.73,165.34000000000015,3.62
2035,TEPC,70.7,3.56,127.28,3.99,120.15000000000009,3.04
2035,TIDC,6.31,1.6,14.43,2.46,8.580000000000041,1.12
2035,TPWR,8.9,1.34,5.95,0.64,8.110000000000127,0.72
2035,TVA,536.02,2.63,938.42,3.18,745.4700000000012,2.11
2035,WACM,68.46,1.8,120.22,2.49,157.1200000000008,2.79
2035,WALC,24.14,1.9,37.44,2.16,44.429999999999836,2.19
2035,WAUW,3.22,3.21,5.98,4.38,9.5,5.61
2040,AEC,19.95,3.34,38.47,4.12,45.710000000000036,4.17
2040,AECI,66.55,2.46,97.42,2.21,9.829999999999927,0.19
2040,AVA,23.91,1.4,21.77,0.94,36.01000000000022,1.33
2040,AZPS,82.53,1.78,159.78,2.15,176.92000000000007,1.94
2040,BANC,26.96,1.0,60.57,1.52,41.279999999999745,0.72
2040,BPAT,100.76,1.3,79.7,0.83,52.31999999999971,0.45
2040,CHPD,3.33,1.34,3.36,0.84,7.3799999999999955,1.5
2040,CISO,269.79,0.76,568.25,1.19,501.2699999999968,0.84
2040,CPLE,202.16,2.76,378.89,3.55,315.0699999999997,2.47
2040,DOPD,3.05,1.33,3.48,1.1,1.2299999999999613,0.32
2040,DUK,367.77,2.85,703.1,3.86,957.3300000000017,4.33
2040,EPE,18.39,1.53,38.48,2.13,38.36999999999989,1.76
2040,ERCO,1011.48,2.36,1753.61,2.68,1872.8399999999965,2.38
2040,FMPP,74.83,3.36,128.56,3.88,125.75,3.34
2040,FPC,230.38,3.43,417.02,3.99,408.71999999999935,3.41
2040,FPL,538.59,3.5,896.32,3.93,1137.0600000000013,4.4
2040,GCPD,8.37,1.09,15.87,1.67,19.62000000000012,1.77
2040,GVL,9.22,3.63,18.23,4.74,22.350000000000023,4.84
2040,HST,2.56,3.76,3.84,3.86,5.209999999999994,4.83
2040,IID,8.19,1.42,13.88,1.36,2.6299999999998818,0.2
2040,IPCO,56.07,2.16,116.07,2.99,171.65999999999985,3.48
2040,ISNE,366.37,2.23,359.62,1.6,1254.390000000003,4.46
2040,JEA,52.45,3.26,88.63,3.71,147.03999999999996,4.97
2040,LDWP,44.18,1.0,88.79,1.41,175.40999999999894,2.12
2040,LGEE,155.77,4.13,274.25,5.14,244.75,3.74
2040,MISO,1163.78,1.4,2257.07,2.08,2895.0399999999936,2.31
2040,NEVP,154.25,2.65,281.72,3.06,429.6800000000003,3.82
2040,NSB,2.01,3.86,3.75,4.42,3.6400000000000006,3.51
2040,NWMT,35.94,2.85,53.46,3.41,83.51999999999998,4.5
2040,NYIS,322.54,1.7,317.85,1.21,1343.199999999997,4.14
2040,PACE,83.62,1.04,140.44,1.32,143.64000000000124,1.13
2040,PACW,42.33,1.46,62.35,1.68,88.38000000000011,2.03
2040,PGE,55.93,1.96,92.68,2.47,136.92000000000007,3.02
2040,PJM,2665.49,2.69,5081.33,3.66,2721.779999999999,1.62
2040,PNM,17.13,0.75,30.72,0.98,5.480000000000018,0.15
2040,PSCO,50.93,0.74,128.93,1.4,57.54000000000087,0.53
2040,PSEI,44.06,1.05,24.46,0.44,19.850000000000364,0.3
2040,SC,125.44,3.7,253.91,5.25,138.82999999999993,2.4
2040,SCEG,128.08,3.64,259.84,5.25,143.8699999999999,2.41
2040,SCL,14.24,1.03,10.38,0.57,4.8400000000001455,0.24
2040,SEC,5.03,3.08,7.23,2.96,2.759999999999991,0.88
2040,SOCO,898.32,3.12,1725.27,4.11,1839.260000000002,3.74
2040,SPA,1.29,1.6,1.79,1.66,2.799999999999997,2.26
2040,SRP,80.91,1.8,153.8,2.08,149.82999999999993,1.69
2040,SWPP,419.4,1.19,492.38,0.9,102.83999999999651,0.16
2040,TAL,10.88,3.16,19.18,3.7,17.200000000000045,2.68
2040,TEC,91.58,3.41,150.84,3.8,151.47000000000025,3.35
2040,TEPC,40.59,1.93,82.71,2.48,56.11000000000058,1.38
2040,TIDC,3.33,0.81,6.97,1.16,8.149999999999977,1.01
2040,TPWR,6.7,0.99,4.4,0.48,0.9100000000000819,0.08
2040,TVA,607.6,2.9,1084.29,3.6,1051.1500000000015,2.9
2040,WACM,25.88,0.62,44.99,0.87,119.80000000000018,2.04
2040,WALC,11.98,0.88,19.81,1.09,19.38000000000011,0.93
2040,WAUW,2.36,2.28,4.19,2.91,3.920000000000016,2.19
2045,AEC,21.05,3.57,39.84,4.51,8.9699999999998,0.83
2045,AECI,81.45,3.06,78.4,1.81,44.81999999999971,0.81
2045,AVA,14.95,0.83,19.47,0.8,8.5300000000002,0.31
2045,AZPS,70.95,1.43,135.41,1.75,62.77000000000044,0.62
2045,BANC,36.95,1.51,44.11,1.06,50.659999999999854,0.93
2045,BPAT,59.96,0.73,93.33,0.92,88.18000000000029,0.72
2045,CHPD,3.17,1.19,5.41,1.29,9.370000000000005,1.62
2045,CISO,409.84,1.26,365.31,0.75,447.90000000000146,0.73
2045,CPLE,234.82,3.15,446.7,4.05,485.1700000000001,3.58
2045,DOPD,2.75,1.11,5.22,1.55,5.580000000000041,1.22
2045,DUK,395.43,3.03,750.97,4.04,832.489999999998,3.57
2045,EPE,16.67,1.49,21.26,1.14,14.63000000000011,0.64
2045,ERCO,603.16,1.49,532.75,0.8,42.55999999999767,0.06
2045,FMPP,71.74,3.18,115.27,3.44,96.43000000000029,2.56
2045,FPC,225.32,3.31,376.23,3.55,351.5100000000002,2.86
2045,FPL,516.28,3.3,838.76,3.63,886.7199999999975,3.42
2045,GCPD,4.57,0.57,8.89,0.9,7.119999999999891,0.63
2045,GVL,8.84,3.45,16.36,4.22,10.090000000000032,2.19
2045,HST,2.55,3.69,3.72,3.66,4.320000000000007,3.85
2045,IID,8.68,1.58,15.93,1.52,4.190000000000055,0.3
2045,IPCO,38.04,1.34,101.11,2.5,127.4399999999996,2.52
2045,ISNE,646.66,3.84,600.7,2.44,580.5800000000017,1.89
2045,JEA,51.5,3.13,96.38,3.97,104.36000000000013,3.71
2045,LDWP,59.09,1.43,85.2,1.33,13.020000000000437,0.16
2045,LGEE,181.43,4.71,355.04,6.5,366.59999999999945,5.75
2045,MISO,1065.56,1.32,898.97,0.78,1738.270000000004,1.32
2045,NEVP,112.66,1.83,205.43,2.13,179.35000000000036,1.46
2045,NSB,1.9,3.62,3.44,4.0,2.3500000000000085,2.32
2045,NWMT,23.9,1.79,39.77,2.39,64.24000000000001,3.35
2045,NYIS,656.45,3.42,633.6,2.19,652.6500000000015,1.89
2045,PACE,56.07,0.67,85.42,0.77,64.81999999999971,0.48
2045,PACW,25.27,0.82,52.99,1.37,58.710000000000036,1.33
2045,PGE,36.22,1.21,84.17,2.15,136.7400000000007,2.79
2045,PJM,1515.47,1.45,2912.06,1.99,1820.75,1.07
2045,PNM,24.99,1.09,31.61,0.97,16.91000000000031,0.42
2045,PSCO,143.56,2.16,153.56,1.57,87.8700000000008,0.71
2045,PSEI,29.85,0.68,40.82,0.71,61.650000000000546,0.92
2045,SC,133.69,3.92,239.19,4.86,322.5100000000002,5.44
2045,SCEG,140.05,3.95,250.07,4.98,310.28999999999996,5.11
2045,SCL,8.42,0.58,11.9,0.64,12.75,0.6
2045,SEC,4.63,2.79,6.96,2.82,2.5,0.78
2045,SOCO,970.83,3.36,1833.15,4.49,2156.1500000000015,4.62
2045,SPA,1.43,1.77,1.72,1.55,1.9699999999999989,1.56
2045,SRP,69.79,1.45,129.2,1.68,39.19000000000051,0.4
2045,SWPP,1062.6,3.06,1037.55,1.85,1440.7200000000012,2.16
2045,TAL,12.09,3.43,23.19,4.45,34.23000000000002,5.54
2045,TEC,89.34,3.31,135.46,3.36,100.59000000000015,2.17
2045,TEPC,34.7,1.52,69.09,1.98,32.410000000000764,0.73
2045,TIDC,5.47,1.49,6.31,0.99,7.2000000000000455,0.88
2045,TPWR,5.05,0.7,7.88,0.82,10.549999999999955,0.94
2045,TVA,639.41,3.03,1218.75,4.1,1287.9099999999962,3.7
2045,WACM,92.14,2.2,83.67,1.53,75.13000000000011,1.16
2045,WALC,10.42,0.82,12.07,0.65,7.389999999999873,0.33
2045,WAUW,1.61,1.42,3.74,2.42,3.430000000000007,1.8
2050,AEC,20.36,3.22,43.09,4.55,23.2199999999998,2.05
2050,AECI,164.5,5.91,195.01,4.32,192.83999999999924,3.41
2050,AVA,34.03,1.83,46.01,1.89,63.679999999999836,2.25
2050,AZPS,72.44,1.54,107.3,1.33,61.44999999999891,0.62
2050,BANC,52.04,2.12,39.83,0.96,21.1899999999996,0.36
2050,BPAT,140.38,1.69,174.11,1.7,307.6800000000003,2.43
2050,CHPD,5.84,2.09,10.91,2.71,13.669999999999959,2.5
2050,CISO,593.78,1.81,330.4,0.66,511.820000000007,0.78
2050,CPLE,243.38,3.2,488.87,4.36,594.1399999999994,4.49
2050,DOPD,4.69,1.95,7.09,2.15,12.150000000000034,2.76
2050,DUK,422.8,3.13,943.88,4.92,1194.4500000000007,5.11
2050,EPE,26.56,2.38,27.81,1.42,15.460000000000036,0.65
2050,ERCO,1149.3,2.74,1276.32,1.85,2556.770000000004,3.17
2050,FMPP,79.59,3.41,144.37,4.24,135.69999999999982,3.5
2050,FPC,252.09,3.53,502.2,4.61,505.15999999999985,4.04
2050,FPL,561.92,3.5,977.03,4.15,962.630000000001,3.65
2050,GCPD,13.04,1.75,7.82,0.77,9.079999999999927,0.79
2050,GVL,9.81,3.69,18.44,4.61,19.04000000000002,3.86
2050,HST,2.59,3.74,3.69,3.61,4.349999999999994,3.91
2050,IID,9.27,1.81,13.13,1.22,8.6099999999999,0.63
2050,IPCO,39.72,1.48,58.2,1.42,50.07000000000062,0.96
2050,ISNE,1181.43,6.82,1256.76,4.93,1554.4100000000035,4.86
2050,JEA,58.38,3.38,110.27,4.4,67.85000000000036,2.34
2050,LDWP,78.11,1.91,66.47,1.01,109.27000000000044,1.18
2050,LGEE,145.6,3.6,339.34,5.93,281.75,4.07
2050,MISO,2337.1,2.83,1866.3,1.57,3544.50999999998,2.58
2050,NEVP,90.52,1.41,176.48,1.8,127.11000000000058,1.05
2050,NSB,2.26,4.07,4.65,5.3,6.590000000000003,6.41
2050,NWMT,13.52,0.98,21.56,1.29,18.180000000000064,0.93
2050,NYIS,1056.77,5.45,1107.73,3.78,1540.2099999999991,4.3
2050,PACE,182.42,2.19,114.22,0.98,234.75,1.69
2050,PACW,46.33,1.53,40.13,1.05,4.710000000000036,0.1
2050,PGE,44.93,1.5,62.04,1.61,27.23999999999978,0.53
2050,PJM,1594.83,1.58,2261.84,1.54,80.20000000001164,0.05
2050,PNM,48.39,2.08,33.27,0.96,27.98999999999978,0.67
2050,PSCO,354.28,5.05,348.43,3.38,412.15999999999985,3.21
2050,PSEI,86.39,1.9,125.87,2.2,165.54999999999927,2.43
2050,SC,131.56,3.76,269.03,5.35,354.0,6.0
2050,SCEG,138.08,3.82,280.35,5.47,416.5799999999999,6.89
2050,SCL,29.26,1.94,42.54,2.29,19.799999999999727,0.93
2050,SEC,5.13,3.01,6.55,2.61,1.579999999999984,0.48
2050,SOCO,957.46,3.13,2349.48,5.49,2988.779999999999,5.97
2050,SPA,3.86,4.58,4.98,4.25,5.139999999999986,3.87
2050,SRP,69.25,1.53,100.99,1.26,31.38000000000102,0.32
2050,SWPP,1679.7,4.65,1466.78,2.56,2120.0699999999924,3.06
2050,TAL,12.59,3.41,27.59,5.11,48.41999999999996,7.49
2050,TEC,95.65,3.44,169.09,4.1,205.51000000000022,4.34
2050,TEPC,35.84,1.59,59.81,1.66,28.25999999999931,0.66
2050,TIDC,7.53,2.04,6.38,0.99,3.8899999999999864,0.45
2050,TPWR,14.92,1.99,22.48,2.36,27.75999999999999,2.43
2050,TVA,655.96,2.91,1623.61,5.14,1785.4599999999991,4.68
2050,WACM,209.18,4.74,184.51,3.24,203.97000000000025,3.05
2050,WALC,20.87,1.62,19.03,0.99,38.17000000000007,1.78
2050,WAUW,1.99,1.75,2.9,1.89,2.710000000000008,1.41
2055,AEC,29.04,4.77,55.45,5.94,22.019999999999982,1.73
2055,AECI,181.13,6.22,179.3,3.94,288.09999999999945,5.04
2055,AVA,72.41,3.78,87.03,3.45,8.13000000000011,0.27
2055,AZPS,86.41,1.89,99.89,1.22,100.05000000000109,0.97
2055,BANC,76.83,3.1,72.97,1.65,58.410000000000764,0.99
2055,BPAT,341.19,4.02,419.73,3.98,617.8499999999985,4.99
2055,CHPD,11.98,4.2,22.13,5.47,25.409999999999968,4.97
2055,CISO,1045.47,3.06,1076.17,2.04,841.0599999999977,1.28
2055,CPLE,334.28,4.48,541.64,4.81,153.64999999999964,1.11
2055,DOPD,9.83,3.94,14.48,4.27,24.78000000000003,5.98
